"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"00021407","上海煤氣有限公司","南投縣竹山鎮延祥里集山路３段５０巷４號","null","0561207","南投縣竹山鎮延祥里集山路３段５０巷４號","482912,352000,474213,760999","02-AUG-20","","","","",""
"01517102","旭然國際股份有限公司","雲林縣斗六市科工一路5號","417420000","0741105","雲林縣斗六市虎溪里科工一路５號","339999,,,","02-AUG-20","4556","其他","2020-08-26 00:00:00.0","BRIGHT SHELAND INTERNATIONAL,MICRO-FLOW,MSV,WOUND FINE,ELECTRON-FINE,UPW-FLOW,TKV,DJ-P,EXTRA-FLOW,BSI,FILTRAFINE,TECH-FLOW,CLEAR-FINE,IDV,IDV-DOE,PLEATED-FLOW,","2019-11-22"
"01632530","萬朝興實業有限公司","苗栗縣苑裡鎮中正里13鄰90-4號","null","0740921","苗栗縣苑裡鎮中正里１３鄰９０─４號","193099,457299,,","02-AUG-20","","","","",""
"01884606","祐鋒實業股份有限公司","彰化縣芳苑鄉後寮村工區四路9號","29394000","0731113","彰化縣芳苑鄉後寮村工區四路９號","303099,312200,254411,259100","02-AUG-20","","","","",""
"02486752","興霖食品股份有限公司","南投縣南投市永豐里工業北路5號","263739820","0740902","南投縣南投市永豐里工業北路５號","089212,089211,681112,454999","02-AUG-20","","","","霖,富,康健麵道,五木  霖,MIAN-DASHY,SHIANG-CHWAN,COLOR HOUSE,ITSUKI,TOMEI,一食之選勁拌香麵,鄉傳,WU-MU,一食之選,五木健康美味生活蒸泡麵,太郎五木,WAKEUP,鄉傳國民拉麵,威卡,SINLIN,五木健康美味生活最家麵煮角,Q,SUN-MU,台灣鹿港納財麵線,銀絲,上木,SHIN-MU,鄉傳蒸好麵,搶好麵,喫味,田園頌,舞色工坊,五木,WU-MU FIELD SONG,新木,CHY-WEY,LUKUNG THIN NOODLE NACAI,五木田園頌,麵大師,SHIANG-CHUAN,SING-LIN FOODS,五木霖,WU MU,BEST CHOICE,霖興霖食品,三木,","2019-11-22"
"02922446","富哲工業工程有限公司","苗栗縣竹南鎮大厝里13鄰18號之1","null","0740612","苗栗縣竹南鎮大厝里１３鄰１８之１號","252211,293311,293800,","02-AUG-20","","","","",""
"02922620","國弘玻璃股份有限公司","苗栗縣竹南鎮佳興里4鄰環市路三段521號","5000000","0740516","苗栗縣竹南鎮佳興里環市路３段５２１號","231100,456917,451099,","02-AUG-20","","","","",""
"02923959","泰珊企業有限公司","苗栗縣頭份市民生里11鄰新立東街8巷8號","0","0740910","苗栗縣頭份市民生里１１鄰新立東街８巷８號","458299,231911,462012,462013","02-AUG-20","","","","",""
"02925838","德一食品工業股份有限公司","苗栗縣竹南鎮崎頂里仁愛路1445號","25000000","0740222","苗栗縣竹南鎮崎頂里仁愛路１５鄰１４４５號","089111,083012,,","02-AUG-20","","","","SUNKING,卡賀,台灣沙琪瑪卡賀,卡賀德一,卡賀原野香,漢帝屋,卡賀一口酥,卡賀米果子,","2019-11-22"
"02926920","光亮紙業股份有限公司","苗栗縣造橋鄉朝陽村4鄰朝陽路41之1號","16000000","0700616","苗栗縣造橋鄉朝陽村４鄰朝陽路４１－１號","461599,152099,151299,461999","02-AUG-20","","","","",""
"03088401","中國衛生材料生產中心股份有限公司","彰化縣彰化市福田里彰南路6段424巷21號","76800000","0551019","彰化縣彰化市福田里彰南路６段４２４巷２１號","200599,457113,475113,457112","02-AUG-20","","","","SUREPORE,FREEPORE,PURAIR,我型我色,博拭,妙奇膜,MAGIPORE,FENG FUH,舒怡安,W,WIPE LAB,CSD,速癒膜,敷宜膜,中衛,MY COLOR MY STYLE,不倒翁,豐富,","2019-11-22"
"03324806","恆誼化工股份有限公司","苗栗縣頭份市自強路忠孝巷8號4樓之4","398000000","0500531","苗栗縣頭份市自強里１４鄰自強路忠孝巷８號４樓之４","183011,183012,199099,","02-AUG-20","","","","介好肥,介讚肥,穀豐,億多肥,","2019-11-22"
"04378391","宏衡實業股份有限公司","苗栗縣頭份市蘆竹里中華路442號","122000000","0620601","苗栗縣頭份市蘆竹里１６鄰中華路４４２號","183011,451099,,","02-AUG-20","","","","宜農,祥寶,祥寶真黑粒肥,宏衡,HHC,宜農黑粒,宜寶,宜農肥王,","2019-11-22"
"04380087","合眾紙業股份有限公司","雲林縣林內鄉林中村瑞農65號","1035300000","0620508","雲林縣林內鄉林中村瑞農路６５號","159999,151100,159111,152099","02-AUG-20","","","","UNIONEX,愛果,佳梨,佳好,環山,福有,優潔,富農,合眾,佳園,佳田,金玉田,富園,貓頭鷹,UPC,","2019-11-22"
"04518506","民章企業股份有限公司","南投縣南投市同源路二街34巷18號","41000020","0720106","南投縣南投市平山里同源路二街３４巷１８號","233300,410013,,","02-AUG-20","","","","",""
"04625576","桂冠圖書股份有限公司","苗栗縣三灣鄉三灣村中山路2號","12568500","0640422","苗栗縣三灣鄉三灣村１２鄰中山路２號","581311,,,","02-AUG-20","","","","",""
"04654157","怡原系統股份有限公司","雲林縣莿桐鄉大美村大美路21-3號1樓","20000000","0660528","桃園市中壢區中正里興仁路２段４８８巷２７號１．２樓","464299,464211,464999,456199","02-AUG-20","","","","",""
"04680198","慶順國際股份有限公司","雲林縣土庫鎮埤腳里9鄰埤腳118之2號","10000000","0611222","雲林縣土庫鎮埤腳里９鄰埤腳１１８－２號１樓","291900,,,","02-AUG-20","","","","",""
"04713281","緯西企業股份有限公司","彰化縣芬園鄉彰南路二段356巷7號","212678860","0631024","彰化縣芬園鄉縣庄村彰南路２段３５６巷７號","251199,259999,319099,455111","02-AUG-20","","","","LAMICELL,LAMI CELL,","2019-11-22"
"04723020","蓁利化學工業股份有限公司","雲林縣古坑鄉田心村田心77號","5000000","0640304","雲林縣古坑鄉田心村００７鄰田心７７號","184199,434012,461400,","02-AUG-20","","","","屋保,保寶屋,POP,","2019-11-22"
"04787620","上祐實業股份有限公司","苗栗縣頭份市濫坑里13鄰尖豐路828號","29800000","0670127","苗栗縣頭份市濫坑里０１３鄰尖豐路８２８號","184199,220999,,","02-AUG-20","","","","DREAMOP,適幫潔,SPONGE-KING,SK,","2019-11-22"
"04958200","今世威貿易有限公司","彰化縣彰化市成功路274號","null","0640131","彰化縣彰化市光復里成功路２７４號","462099,,,","02-AUG-20","","","","",""
"05085891","森鳴實業有限公司","雲林縣虎尾鎮埒內里埒內84號","0","0700220","雲林縣虎尾鎮埒內里埒內８４號","112112,455999,485299,","02-AUG-20","","","","森鳴,雙星毛巾,JEMINI,熊爽,奶奶的熊,巧思,GEMINI,雙星,BA BA BIRD CAFE,WILD AREA COWBOY,REM EM BER,爸爸鳥咖咴,","2019-11-22"
"05431247","首品實業有限公司","南投縣集集鎮林尾里林尾路381號","0","0740606","南投縣集集鎮林尾里林尾路３８１號","331299,152012,454999,472999","02-AUG-20","","","","",""
"05791523","宇輪工業股份有限公司","苗栗縣苑裡鎮苑港里苑港10-63號","90000000","0740616","苗栗縣苑裡鎮苑港里２鄰苑港１０－６３號","313100,,,","02-AUG-20","","","","道路家,宇輪,TAROKA,","2019-11-22"
"05839152","明係事業股份有限公司","彰化縣大村鄉大橋村中山路三段1號","247580000","0741230","彰化縣大村鄉大橋村３鄰中山路三段１號","313100,313200,312100,312200","02-AUG-20","","","","亞士盟,玥仕馬,ASG,A,AXMAN,樵夫,","2019-11-22"
"05911365","大昇精密工具股份有限公司","彰化縣伸港鄉溪底村工西一路66號","110000000","0740724","彰化縣伸港鄉溪底村工西一路６６號","321999,251199,451099,","02-AUG-20","","","","SAFE,TIE SAFE,SECULOK,泰安,","2019-11-22"
"05912272","信寧實業股份有限公司","彰化縣彰化市大竹里彰南路二段74巷75號","3000000","0731119","彰化縣彰化市大竹里彰南路２段７４巷７５號","251199,461515,,","02-AUG-20","","","","",""
"05912630","湧溢五金工廠股份有限公司","彰化縣和美鎮中圍里東萊路524巷54號","10000000","0740729","彰化縣和美鎮中圍里東萊路５２４巷５４號","251199,,,","02-AUG-20","","","","",""
"05913151","益華織帶股份有限公司","彰化縣和美鎮彰新路三段546號","29000000","0740504","彰化縣和美鎮中圍里彰新路３段５４６號","115912,130900,,","02-AUG-20","","","","","2019-11-22"
"05913407","元玉昌木業有限公司","彰化縣鹿港鎮泰興里復興路31巷4號","0","0731011","彰化縣鹿港鎮泰興里２０鄰復興路３１巷４號","321100,439099,,","02-AUG-20","","","","",""
"05913770","凱仲企業有限公司","彰化縣和美鎮犁盛里彰新路三段49巷62號","0","0740919","彰化縣和美鎮犁盛里彰新路３段４９巷６２號","462012,461915,454611,130100","02-AUG-20","","","","KJ HC,","2019-11-22"
"05914031","潤達實業有限公司","彰化縣花壇鄉北口村彰花路957巷30號1樓","null","0740509","彰化縣花壇鄉北口村７鄰彰花路９５７巷３０號１樓","461915,456999,457199,","02-AUG-20","","","","MUSIC,","2019-11-22"
"05914715","金可眼鏡實業股份有限公司","彰化縣秀水鄉安溪村彰水路1段485號","60000000","0741011","彰化縣秀水鄉安溪村彰水路一段４８５號","456512,332100,,","02-AUG-20","","","","HAYDN,ROCKET,KINDNESS,PEGASUS,火狐狸,金帝士,WINCOLOR,海頓,金可,NEW LEADER,ROCK & ROLL,GINKO,洛基,UNDERWOOD,SOHOZ,LOOKING,沛斯魅克,海昌,BOSSWAY CLUB,FIRE FOX,BEONLY,WITZ,ZEBRA,PILY DOLL,DAISY,POLE STAR,MICKY KIDS,MIYAZAWA,HORIEN,SPEED,搖滾,MR.RIGHT,K.WEAR,畢加索,LANCETTI,ENGELBERT,G,賓傑,RAPHAEL,AMADEUS,MATISSE,OSSO,FRESH,HYDRON,斑馬,PACEMAKER,箭,迪士隆,HORIEN C,北極星,ARROW,DESLONG,USE,DE ROETTH,彩色視窗,米奇小孩,BANJO,SINBAD,LITTLE DUKE,SIMON,STUNNING,","2019-11-22"
"05914742","大耀紡織股份有限公司","彰化縣鹿港鎮草中里鹿草路4段2號","413952000","0740923","彰化縣鹿港鎮草中里４鄰鹿草路４段２號","111112,289099,670012,681112","02-AUG-20","","","","大耀牌,TAYOTEX,","2019-11-22"
"05914948","荃鴻實業股份有限公司","彰化縣秀水鄉馬興村彰馬街56號","9000000","0740828","彰化縣秀水鄉馬興村彰馬街５６號","285917,220300,464211,","02-AUG-20","","","","",""
"05915762","奇川企業股份有限公司","彰化縣和美鎮鐵山里彰美路3段104號","10000000","0731229","彰化縣和美鎮鐵山里彰美路３段１０４號","242211,453999,454999,455999","02-AUG-20","","","","AIPDE,","2019-11-22"
"05921878","丞總企業股份有限公司","彰化縣彰化市五權里彰和路1段67號","5000000","0741221","彰化縣彰化市五權里彰和路１段６７號","292411,251199,312200,","02-AUG-20","","","","",""
"05941001","彰信實業股份有限公司","彰化縣伸港鄉七嘉村中華路599巷146之1號","19240000","0740311","彰化縣伸港鄉七嘉村中華路５９９巷１４６－１號","115912,455111,114099,","02-AUG-20","","","","","2019-11-22"
"05941993","彰虹企業有限公司","彰化縣秀水鄉金陵村民生街483巷5號","0","0730625","彰化縣秀水鄉金陵村民生街４８３巷５號","313200,,,","02-AUG-20","","","","JH JANG HORNG,彰虹,","2019-11-22"
"05942352","晟昶工業有限公司","彰化縣秀水鄉鶴鳴村馬鳴路10號","0","0740827","彰化縣秀水鄉鶴鳴村馬鳴路１０號","461516,243311,254411,251199","02-AUG-20","","","","",""
"05943599","金橋陽工業股份有限公司","彰化縣福興鄉福寶村新生路14-2號","3000000","0741128","彰化縣福興鄉福寶村新生路１４之２號","251199,259100,239999,220911","02-AUG-20","","","","",""
"05961028","龍湶實業有限公司","彰化縣北斗鎮大道里文苑路2段295號","0","0740131","彰化縣北斗鎮大道里０１０鄰文苑路二段２９５號","220999,,,","02-AUG-20","","","","",""
"05961033","北群企業有限公司","彰化縣溪湖鎮工業路12號","null","0651108","彰化縣溪湖鎮西溪里１１鄰工業路１２號","332900,,,","02-AUG-20","","","","GEONIC,吉歐尼克,","2019-11-22"
"05964215","東鐵線切割製模股份有限公司","彰化縣埔心鄉經口村新生路62號","5000000","0741003","彰化縣埔心鄉經口村新生路６２號","251299,254999,259999,","02-AUG-20","","","","",""
"05985653","豪怡實業有限公司","彰化縣社頭鄉仁雅村員集路一段九○五號","null","0721130","彰化縣社頭鄉仁雅村６鄰員集路１段９０５號","112112,,,","02-AUG-20","","","","","2019-11-22"
"06004593","倍利開發股份有限公司","彰化縣福興鄉福工路2號","2529513340","0741121","彰化縣福興鄉萬豐村００１鄰福工路２號","455312,455999,469918,469999","02-AUG-20","","","","",""
"06006059","鋒美實業股份有限公司","彰化縣田尾鄉饒平村公所路44號","1000000","0721012","彰化縣田尾鄉饒平村公所路４４號","220211,,,","02-AUG-20","","","","",""
"06006564","億栓實業股份有限公司","彰化縣埤頭鄉和豐村新生路94號","10000000","0730704","彰化縣埤頭鄉和豊村０１９鄰新生路９４號","252100,253999,322000,","02-AUG-20","","","","",""
"06032795","致力工業有限公司","南投縣南投市新興里仁和路143號","0","0740925","南投縣南投市新興里仁和路１４３號","461516,681112,259999,458299","02-AUG-20","","","","LAYLINE,AERON,GLIDE WINDSURF RACING G,","2019-11-22"
"06034386","合光機電工業有限公司","南投縣草屯鎮新豐里稻香路7之49號1樓","null","0741017","南投縣草屯鎮新豐里稻香路７之４９號","220111,220300,,","02-AUG-20","","","","HG,海斯根,","2019-11-22"
"06081330","松霖食品有限公司","南投縣南投市軍功里中興路337號","null","0740806","南投縣南投市軍功里３鄰中興路３３７號","454999,454611,454811,089512","02-AUG-20","","","","茗揚四海媽祖茶,頭等師,傳治典藏,頂新,台灣茗揚四海優質茶專區,GO,謝江林茶莊,茗揚四海,松霖,台茗,青春嶺,","2019-11-22"
"06081486","方冠生物科技股份有限公司","南投縣名間鄉濁水村員集路1之13號","10000000","0730820","南投縣名間鄉濁水村員集路１之１３號","083012,081212,454700,454999","02-AUG-20","","","","麥綠素,麥綠素舒美康,","2019-11-22"
"06082871","晨裕紡織股份有限公司","彰化縣伸港鄉溪底村工三路3號","16000000","0740829","彰化縣伸港鄉溪底村工三路３號","681112,,,","02-AUG-20","","","","",""
"06082957","致唯有限公司","南投縣南投市平山里自強三路7之1號","null","0740923","南投縣南投市平山里自強三路７之１號","303099,312200,313100,","02-AUG-20","","","","日月環,兩岸和平桂冠,日月環兩岸和平桂冠,JYHWAY,JYH WAY,","2019-11-22"
"06085271","成凱有限公司","南投縣草屯鎮北投里史舘路169號","0","0741226","南投縣草屯鎮北投里史?路１６９號","461516,220300,,","02-AUG-20","","","","",""
"06131296","漢簾工業有限公司","南投縣竹山鎮延平里延平六路5號","0","0740730","南投縣竹山鎮延平里延平六路５號","140914,,,","02-AUG-20","","","","",""
"07659325","國大製衣有限公司","彰化縣員林市三多里大同路二段126號6樓","null","0691001","彰化縣員林市三多里大同路２段１２６號６樓","121011,,,","02-AUG-20","","","","",""
"07708368","源裕紡織股份有限公司","彰化縣秀水鄉安東村中山路104號","28000000","0720308","彰化縣秀水鄉安東村中山路１０４號","112911,455999,681112,451099","02-AUG-20","","","","",""
"09435673","開懋股份有限公司","彰化縣花壇鄉文德村溪南街195號","10000000","0730302","彰化縣花壇鄉文德村溪南街１９５號","259999,,,","02-AUG-20","","","","",""
"09468343","台灣百和工業股份有限公司","彰化縣和美鎮好修里和港路575號","2979639020","0740114","彰化縣和美鎮好修里和港路５７５號","455111,670012,,","02-AUG-20","9938","其他","2020-08-26 00:00:00.0","PAIHO,BAMBOO,TRIHOOK,OCTOPUS,黑絲絨,皇利,三,貼而美,EASY TAPE,H,","2019-11-22"
"09471430","家家產品股份有限公司","苗栗縣銅鑼鄉銅鑼村23鄰民享路5號","25000000","0740311","苗栗縣銅鑼鄉銅鑼村民享路２３鄰５號","191012,454700,452000,457299","02-AUG-20","","","","家家必安住,必安住金牌,安住優,AZUMI,FAMILY HIT,家家寶貝,PIANCHU GOLD MEDAL,家家優,PIANCHU,豬標,PIANCHU GONG,必滅光,PIANCHU-U,家家潔,PI AN CHU-U,PI AN CHU,安住,PI AN CHU-S,家家香,PIANCHU U GOLD MEDAL,安住蚊煙香,必安住－優,仰立止,安佳,FAMILY,必安住,金牌,AZUMI-U,GOLD MEDAL,家家,必安住金牌優,家之愛,","2019-11-22"
"11912004","台灣禮光股份有限公司","彰化縣彰化市復興里竹和路200巷34號","83700000","0540327","彰化縣彰化市復興里竹和路２００巷３４號","277100,273012,272999,275199","02-AUG-20","","","","",""
"12030606","寶隆國際股份有限公司","雲林縣斗六市十三北路25號","1510000000","0540701","雲林縣斗六市十三里十三北路２５號","469923,670012,471200,","02-AUG-20","1906","造紙工業","2020-08-26 00:00:00.0","",""
"12186136","華新橡膠工業股份有限公司","彰化縣田中鎮沙崙里中州路二段751號","36000000","0670810","彰化縣田中鎮沙崙里中州路２段７５１號","210999,464915,114099,455111","02-AUG-20","","","","摩貼舒,舒柔,SENSI HAND,姆德恩,MOTEX,SOFTPORE,華新國際會展中心,M,峰之頌,BIOCARE,FUBU,華新,華新精靈,FUBUPORE,摩舒,BIOTOUCH,MODE N,全兜護,MODERN,APROCARE,摩戴舒,MORE CARE,","2019-11-22"
"12233406","三褔食品有限公司","雲林縣虎尾鎮廉使里17鄰廉使226號","0","0680615","雲林縣虎尾鎮廉使里廉使２２６號","081214,089499,089199,681112","02-AUG-20","","","","",""
"12273504","琴裕有限公司","彰化縣社頭鄉朝興村織襪一路18號","0","0690325","彰化縣社頭鄉朝興村織襪一路１８號","455111,455211,455216,455299","02-AUG-20","","","","琴裕,FIRST & FOREMOST,","2019-11-22"
"12331589","萬能股份有限公司","雲林縣斗南鎮大業路30-10號","28000000","0700529","雲林縣斗南鎮小東里大業路３０－１０號","454999,,,","02-AUG-20","","","","",""
"12479359","三本國際股份有限公司","苗栗縣後龍鎮校椅里槺榔七街90號6樓之1","10000000","0730130","苗栗縣後龍鎮校椅里８鄰?榔七街９０號６樓之１","465311,,,","02-AUG-20","","","","",""
"12490615","吉祥國際開發股份有限公司","彰化縣福興鄉福興村福三路四段145巷24弄4號1樓","120000000","0730423","彰化縣福興鄉福興村１３鄰福三路４段１４５巷２４弄４號１樓","455211,455111,464112,","02-AUG-20","","","","",""
"12501752","銳陽科技股份有限公司","南投縣南投市福興里南崗三路95號","51680000","0730702","南投縣南投市福興里南崗三路９５號","451099,322000,332900,","02-AUG-20","","","","WINBEX,WINBEX INDUSTRIAL,INC.,SUNYOUNG,","2019-11-22"
"12562770","汎歌化粧品事業有限公司","雲林縣斗六市榴中里工業路79號","0","0740516","雲林縣斗六市榴中里工業路７９號","193099,454912,455211,455214","02-AUG-20","","","","汎歌化粧品,JAG,SELILY,ARBORS,GAME THEORY,UNFOLD,PANCO,爵爾格,蜜絲羅蘭,MUSTACHE DUCHESS,汎歌,CHINESE BEAUTY,SELF O CLOCK,己點,中華美容,汎歌國際美容機構,鬍子女爵,瑟樂麗,PANCO INTERNATIONAL BEAUTY SALOON,汎歌國際美容沙龍,喜樂麗,","2019-11-22"
"12600681","弘洋工業有限公司","彰化縣埔心鄉油車村忠孝路67號","null","0890817","彰化縣埔心鄉油車村忠孝路６７號","220300,464999,293700,","02-AUG-20","","","","弘洋,HY OVER OCEAN,","2019-11-22"
"12601154","彰化印刷事業有限公司","彰化縣秀水鄉曾厝村大厝巷3號1樓","null","0890817","彰化縣秀水鄉曾厝村１鄰大厝巷３號１樓","160100,,,","02-AUG-20","","","","","2019-11-22"
"12601371","彤亞企業有限公司","彰化縣芬園鄉茄荖村嘉北街401巷88號1樓","null","0890817","彰化縣芬園鄉茄荖村１０鄰嘉北街４０１巷８８號１樓","303099,461515,259100,293999","02-AUG-20","","","","",""
"12601648","暉昌精密鋼模有限公司","彰化縣溪湖鎮西寮里員鹿路西寮巷9號","0","0890818","彰化縣溪湖鎮西寮里員鹿路西寮巷９號","251299,313200,476211,484314","02-AUG-20","","","","",""
"12603131","毅欣企業管理顧問有限公司","彰化縣彰化市莿桐里彰水路178-7號3樓","0","0890821","彰化縣彰化市莿桐里彰水路１７８－７號３樓","702099,760912,,","02-AUG-20","","","","",""
"12603738","富堃紙業有限公司","彰化縣埔心鄉太平村太平路488號","0","0890821","彰化縣埔心鄉太平村１２鄰太平路４８８號","152099,,,","02-AUG-20","","","","",""
"12603863","喜揚有限公司","苗栗縣公館鄉尖山村尖山71-11號1樓","0","0890822","苗栗縣公館鄉尖山村００５鄰尖山７１－１１號１樓","433113,433212,340099,452000","02-AUG-20","","","","",""
"12604693","廣瀚興業有限公司","彰化縣社頭鄉橋頭村員路3段175號","null","0890824","彰化縣社頭鄉橋頭村員集路３段１７５號","115912,,,","02-AUG-20","","","","COMMONCOSMOS,","2019-11-22"
"12605102","嘉品生物科技股份有限公司","雲林縣斗六市榴南里斗工十二路17號","26000000","0890824","雲林縣斗六市榴南里斗工十二路１７號","089999,193099,,","02-AUG-20","","","","TEAM NATURE,挺自然,","2019-11-22"
"12606361","燁瑩興業有限公司","彰化縣鹿港鎮頭崙里頭崙巷8號","0","0890828","彰化縣鹿港鎮頭崙里頭崙巷８號","259999,,,","02-AUG-20","","","","",""
"12606685","鈺鏵科技股份有限公司","苗栗縣頭份市濫坑里藤坪42之16號","10000000","0890828","苗栗縣頭份市濫坑里藤坪４２─１６號","231999,,,","02-AUG-20","","","","",""
"12607256","祥安企業有限公司","彰化縣溪湖鎮湖西里華中六街二五號","null","0890829","彰化縣溪湖鎮湖西里華中六街２５號","313200,,,","02-AUG-20","","","","","2019-11-22"
"12608369","寶楊實業有限公司","南投縣信義鄉明德村中平巷51號","null","0890830","南投縣信義鄉明德村１２鄰中平巷５１號","083014,081213,454113,081212","02-AUG-20","","","","三十岬梅舖甲,三十岬梅舖,JIA PLUMS SHOP,","2019-11-22"
"12608430","允順車業有限公司","彰化縣員林市振興里山腳路二段589巷12號","null","0890830","彰化縣員林市振興里山?路２段５８９巷１２號","465311,465314,,","02-AUG-20","","","","",""
"12608579","驛龍有限公司","苗栗縣頭份市流東里三鄰流東二九號","null","0890830","苗栗縣頭份市流東里３鄰流東２９號","464211,269999,,","02-AUG-20","","","","",""
"12612928","和貿工業有限公司","彰化縣大村鄉平和村山腳路162號之4","null","0890906","彰化縣大村鄉平和村山腳路１６２之４號","254411,,,","02-AUG-20","","","","",""
"12613356","太極農業生化科技有限公司","苗栗縣大湖鄉靜湖村18鄰民權路29號1樓","null","0890907","苗栗縣大湖鄉靜湖村１８鄰民權路２９號１樓","013012,462099,183099,702099","02-AUG-20","","","","厚生,硬骨,有擋頭,果菜王,速青厚,太極花果精,","2019-11-22"
"12613876","華景電通股份有限公司","苗栗縣竹南鎮科義街41號","315956830","0890907","苗栗縣竹南鎮公義里科義街４１號","433112,434013,451099,292800","02-AUG-20","6788","其他","2020-08-26 00:00:00.0","樂豆精品咖啡,CAFE LE DOME,BRILLIAN,咖法小鎮,KAWEH VILLAGE,BRILLIAN NETWORK AUTOMATION INTEGRATED SYSTEM CO LTD,","2019-11-22"
"12616261","育泰有限公司","彰化縣和美鎮頭前里北庭路56巷142號","null","0890914","彰化縣和美鎮頭前里北庭路５６巷１４２號","111111,455111,,","02-AUG-20","","","","",""
"12616706","禾鑫瀝青股份有限公司","苗栗縣三義鄉西湖村伯公坑40-16號","25000000","0890914","苗栗縣三義鄉西湖村１４鄰伯公坑４０─１６號","239912,234099,461214,463911","02-AUG-20","","","","",""
"12617058","大昌明企業有限公司","彰化縣彰化市國聖里聖安路85號","null","0890915","彰化縣彰化市國聖里聖安路８５號","461515,481014,251199,","02-AUG-20","","","","",""
"12617114","吉尼寶貝國際股份有限公司","彰化縣彰化市茄苳里茄苳路二段290巷27號","25000000","0890915","彰化縣彰化市茄苳里００８鄰茄苳路二段２９０巷２７號","456914,455999,455211,457113","02-AUG-20","","","","KU-KU DUCKBILL,酷媽咪,KU KU,LAMMUE,KU KU DUCKBILL,KUKU PLUS KU,KU.KU,JINI BABY,KU. KU,KUKU PLUS,酷咕鴨,Q-BBY DOG,KU.KU MAMMY,吉尼寶貝,KU.KU DUCKBILL,丫咀獸,","2019-11-22"
"12618556","金芳泉生物科技有限公司","南投縣竹山鎮延和里和育一巷17號1樓","null","0890918","南投縣竹山鎮延和里和育一巷１７號","454913,454700,089615,092099","02-AUG-20","","","","臻釀貳壹,JIN FANG CHUAN,金芳泉,泡泡醋飲,","2019-11-22"
"12619210","得蒞科技有限公司","南投縣草屯鎮北投里墩煌路一段248巷9號","0","0890919","南投縣草屯鎮北投里墩煌路１段２４８巷９號","620212,620112,631299,456211","02-AUG-20","","","","DAILYPOWER,DP DAILY POWER,","2019-11-22"
"12620167","現代食品股份有限公司","南投縣草屯鎮碧洲里草溪路84-2號1樓","1000000","0890920","南投縣草屯鎮碧洲里００２鄰草溪路８４─２號１樓","089211,,,","02-AUG-20","","","","金達,","2019-11-22"
"12621709","鴻滄工業有限公司","彰化縣彰化市南瑤里南瑶路27號","0","0890922","彰化縣彰化市南瑤里南瑤路２７號","259100,252299,252100,462099","02-AUG-20","","","","",""
"12622664","弘陽塑膠工業有限公司","彰化縣員林市林厝里員南路348巷18號","0","0890925","彰化縣員林市林厝里員南路３４８巷１８號","220911,,,","02-AUG-20","","","","EASY DRINK,","2019-11-22"
"12623501","玉成國際股份有限公司","彰化縣彰化市西勢里金馬路三段439號7樓之3","5000000","0890926","彰化縣彰化市西勢里金馬路３段４３９號７樓之３","458211,451099,458299,","02-AUG-20","","","","V-SPORTS,CEVEDALE,","2019-11-22"
"12623538","長清橡膠有限公司","彰化縣大村鄉茄苳村茄苳路二段47巷5號","null","0890926","彰化縣大村鄉茄苳村茄苳路２段４７巷５號","210200,210999,,","02-AUG-20","","","","",""
"12624229","達源盛工業有限公司","彰化縣鹿港鎮頭崙里頂草路二段421巷165號","0","0890927","彰化縣鹿港鎮頭崙里０１７鄰頂草路二段４２１巷１６５號","220911,,,","02-AUG-20","","","","",""
"12624500","合發電著塗裝有限公司","彰化縣線西鄉頂庄村金馬路875巷23弄51號","0","0890927","彰化縣線西鄉頂庄村金馬路８７５巷２３弄５１號","254411,,,","02-AUG-20","","","","",""
"12624635","金平陽實業有限公司","彰化縣埔鹽鄉三省村成功路一段458號","0","0890927","彰化縣埔鹽鄉三省村成功路１段４５８號","454912,474999,,","02-AUG-20","","","","",""
"12625557","能守實業有限公司","彰化縣員林市三和里三條街277巷6號","null","0890928","彰化縣員林市三和里三條街２７７巷６號","484111,484311,464913,951199","02-AUG-20","","","","",""
"12626958","員興木業有限公司","彰化縣埔心鄉油車村忠義北路208號","null","0891006","彰化縣埔心鄉油車村忠義北路２０８號","481014,474199,,","02-AUG-20","","","","",""
"12627175","彰嵩實業有限公司","彰化縣秀水鄉馬興村彰馬街78號","null","0891002","彰化縣秀水鄉馬興村彰馬街７８號","259999,254411,,","02-AUG-20","","","","T TANYA HARDWARE,","2019-11-22"
"12627289","象王宗教用品股份有限公司","彰化縣員林市三條里成功東路293號","10000000","0891002","彰化縣員林市三條里８鄰成功東路２９３號","339999,469912,485212,","02-AUG-20","","","","",""
"12627387","合利精機有限公司","苗栗縣苑裡鎮泰田里9鄰泰田135-5號","null","0891002","苗栗縣苑裡鎮泰田里９鄰泰田１３５－５號","464318,464999,292999,","02-AUG-20","","","","",""
"12627746","喜瑋工業有限公司","南投縣草屯鎮山腳里民生一街46巷19號1樓","0","0891003","南投縣草屯鎮山腳里民生一街４６巷１９號１樓","254412,,,","02-AUG-20","","","","",""
"12627886","弘興紡織有限公司","彰化縣線西鄉頂犁村和線路180號","0","0891003","彰化縣線西鄉頂犁村和線路１８０號","112112,455111,473111,","02-AUG-20","","","","",""
