"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"00410406","台明汽車貨運股份有限公司","高雄市大寮區內坑路158之79號","35000000","0541020","高雄市大寮區內坑里內坑路１５８－７９號","494099,382112,432000,","02-AUG-20","","","","TM,","2019-11-22"
"01129449","強新實業股份有限公司","高雄市鳳山區五福二路66號","15000000","0741219","高雄市鳳山區五福里五福二路６６號４樓","434013,432000,461911,461516","02-AUG-20","","","","",""
"03025315","天祥通運股份有限公司","高雄市大社區和平路1段310巷16之1號1樓","20000000","0570316","高雄市大社區保安里和平路一段３１０巷１６－１號１樓","494099,,,","02-AUG-20","","","","",""
"03322504","建台水泥股份有限公司","高雄市苓雅區意誠里自強三路3號13樓之10","162807060","0550105","高雄市苓雅區意誠里自強三路３號１３樓之１０","233100,461513,,","02-AUG-20","","","","雙象牌,SKY TOWER CHIEN TAI DEPARTMENT STORE,TWO ELEPHANTS,建台百貨,","2019-11-22"
"03533402","綠野觀光汽車股份有限公司","高雄市前金區新盛一街9之13號","28000000","0691010","高雄市前金區長興里新盛一街９─１３號","493912,456199,474199,","02-AUG-20","","","","",""
"04211978","國際農畜股份有限公司","高雄市路竹區中華路518號","25000000","0620929","高雄市路竹區文南里中華路５１８號１樓","081212,089999,,","02-AUG-20","","","","IMP,櫻之味,","2019-11-22"
"04378723","至美電器股份有限公司","高雄市大寮區大有二街7號","20000000","0620306","高雄市大寮區大寮里大有二街７號","262000,,,","02-AUG-20","","","","UNICON,PA-CON,GEMCON,","2019-11-22"
"04416888","金星儲運企業股份有限公司","高雄市前鎮區南衙路85巷7號1樓","25000000","0630416","高雄市前鎮區明義里南衙路８５巷７號１樓","494099,464999,,","02-AUG-20","","","","",""
"04532578","天原室內裝修企業有限公司","高雄市小港區明聖街245巷2之1號2樓","null","0621101","高雄市小港區中厝里明聖街２４５巷２─１號２樓","433212,433112,433111,439099","02-AUG-20","","","","",""
"04609111","三木工程股份有限公司","高雄市大寮區華中路30號","30000000","0621203","高雄市大寮區過溪里華中路３０號","462099,,,","02-AUG-20","","","","三,SAM BOND,","2019-11-22"
"04701378","台灣科思創股份有限公司","高雄市林園區北汕里石化三路1號","341546040","0621120","高雄市林園區北汕里石化三路１號","181015,183099,462099,","02-AUG-20","","","","UTECHELLAN,優得,","2019-11-22"
"04884926","岱暉股份有限公司","高雄市燕巢區四林路136號","266760000","0681113","高雄市燕巢區角宿里四林路１３６號","181099,199099,249999,249100","02-AUG-20","","","","HIQ LEAD FREE SOLDER,","2019-11-22"
"04938839","日高工程實業股份有限公司","高雄市小港區其美街19巷4號","292000000","0630402","高雄市小港區二苓里其美街１９巷４號","433212,340099,293700,293499","02-AUG-20","1594","電機機械","2020-08-26 00:00:00.0","",""
"05105741","英能股份有限公司","高雄市新興區中山二路472號14樓","10000000","0710218","高雄市新興區振華里中山二路４７２號１４樓","464921,,,","02-AUG-20","","","","",""
"05715716","啟台國際資訊股份有限公司","高雄市三民區博愛一路27號10樓之1","90000000","0740306","高雄市三民區精華里博愛一路２７號１０樓之１","464111,,,","02-AUG-20","","","","啟台國際,AUTOEIP,TIC,AUTOERP,AUTO FLOW,","2019-11-22"
"06666214","瑞辰企業有限公司","高雄市梓官區赤崁里赤崁北路350巷15號","null","0740730","高雄市梓官區赤崁里赤崁北路３５０巷１５號１樓","311014,451099,,","02-AUG-20","","","","",""
"06667494","鑫御實業有限公司","高雄市前鎮區實業路１７６號","0","0740411","高雄市前鎮區明孝里實業路１７６號","461915,461516,456113,","02-AUG-20","","","","愛潔淨,IREFU SINCE SIN YU CO,足讚,髮樂密,愛齒,BEMEI,VOLOMI,CHUTSAN,福熊,D&R,愛得福,IREFU SINCE SIN YU CO.,碧美,D R,迪兒,DR,愛得福福熊,IREFU,","2019-11-22"
"06669388","總源實業有限公司","高雄市三民區九如一路94號","null","0741029","高雄市三民區寶華里九如一路９４號","474213,474913,,","02-AUG-20","","","","",""
"06699361","武馬國際企業股份有限公司","高雄市大寮區光華路2號2樓","10000000","0741203","高雄市大寮區大寮里光華路２號２樓","464999,464111,,","02-AUG-20","","","","",""
"06720441","賢勝企業股份有限公司","高雄市大寮區田單三街1號","6000000","0740820","高雄市大寮區潮寮里田單三街１號","383012,,,","02-AUG-20","","","","",""
"06722139","味帝企業股份有限公司","高雄市大寮區興業路12號","24000000","0740920","高雄市大寮區大寮里興業路１２號","562013,,,","02-AUG-20","","","","",""
"06722736","巽轟企業有限公司","高雄市大寮區田單六街20號","0","0741005","高雄市大寮區潮寮里田單六街２０號","681112,,,","02-AUG-20","","","","",""
"06726347","天裕橡膠股份有限公司","高雄市仁武區鳳仁路230號","6000000","0741227","高雄市仁武區仁武里鳳仁路２３０號１樓","210200,,,","02-AUG-20","","","","",""
"06760610","濠建電業有限公司","高雄市前鎮區和運街14號","null","0741123","高雄市前鎮區明孝里和運街１４號","433112,433111,,","02-AUG-20","","","","",""
"06772881","品穎機械有限公司","高雄市仁武區竹後里竹門巷8之1號","0","0740806","高雄市仁武區竹後里竹門巷８－１號１樓","292700,681112,,","02-AUG-20","","","","PIN,品穎,","2019-11-22"
"06773045","德整興業股份有限公司","高雄市小港區金鋁街18號","6000000","0740807","高雄市小港區山明里金鋁街１８號","681112,210999,,","02-AUG-20","","","","B,","2019-11-22"
"06773495","廣霖紙器有限公司","高雄市橋頭區芋寮里芋寮路南段6號","null","0740917","高雄市橋頭區芋寮里芋寮路南段６號","152099,469914,,","02-AUG-20","","","","",""
"06782614","穆成企業有限公司","高雄市大寮區潮寮里建民街1之1號","0","0740806","高雄市大寮區潮寮里建民街１－１號","469112,,,","02-AUG-20","","","","",""
"06782699","南勇工業有限公司","高雄市仁武區仁勇路178巷54號1樓","0","0740821","高雄市仁武區仁和里００９鄰仁勇路１７８巷５４號１樓","461516,461313,461999,","02-AUG-20","","","","",""
"06783971","台純工業有限公司","高雄市鼓山區篤敬路7號9樓","0","0711216","高雄市鼓山區明誠里篤敬路７號９樓","313100,452000,,","02-AUG-20","","","","",""
"06809016","帛宏企業有限公司","高雄市苓雅區和平1路149之14號5樓之1","0","0740729","高雄市苓雅區林南里和平一路１４９─１４號５樓之１","702099,,,","02-AUG-20","","","","",""
"07632467","益邦機電顧問股份有限公司","高雄市仁武區八德二路160巷77弄16之8號2樓","12000000","0671123","高雄市仁武區五和里八德二路１６０巷７７弄１６－８號２樓","281099,,,","02-AUG-20","","","","",""
"07836321","優誠興業股份有限公司","高雄市湖內區湖東里中山路一段29巷16號","5000000","0740617","高雄市湖內區湖東里１鄰中山路１段２９巷１６號１樓","130213,130215,681112,","02-AUG-20","","","","",""
"07836618","一陸麵包粉股份有限公司","高雄市三民區寶業里義和路2號","6000000","0740801","高雄市三民區寶業里義和路２號","089699,454999,454611,456999","02-AUG-20","","","","",""
"07837124","龍強機械企業有限公司","高雄市大寮區鳳林二路868巷50號","0","0740701","高雄市大寮區三隆里鳳林二路８６８巷５０號","291299,464921,,","02-AUG-20","","","","",""
"07837715","巨汯工程有限公司","高雄市大寮區新厝里鳳林二路293之37號","0","0740808","高雄市大寮區新厝里鳳林二路２９３－３７號","340099,439099,434012,","02-AUG-20","","","","",""
"07867999","利家毛刷有限公司","高雄市鳳山區南昌街76巷18之1號","0","0721220","高雄市鳳山區正義里南昌街７６巷１８－１號","220911,,,","02-AUG-20","","","","利家,A.A.A.,","2019-11-22"
"07926511","久陽精密股份有限公司","高雄市橋頭區芋林路299號","411358690","0731121","高雄市橋頭區西林里芋林路２９９號","259100,293800,461515,464320","02-AUG-20","5011","鋼鐵工業","2020-08-26 00:00:00.0","OFCO,OF,","2019-11-22"
"07926596","旋元實業有限公司","高雄市大寮區田單五街12號及14號","0","0740306","高雄市大寮區潮寮里田單五街１２號及１４號","469112,461516,382200,","02-AUG-20","","","","",""
"07931248","至盈實業股份有限公司","高雄市岡山區嘉華路25號","455000000","0730524","高雄市岡山區嘉興里嘉華路２５號","259212,820914,,","02-AUG-20","","","","至盈,ZY,Y,","2019-11-22"
"07931325","國貿木業股份有限公司","高雄市彌陀區新庄路103號","3000000","0740604","高雄市彌陀區南寮里新庄路１０３號","681112,,,","02-AUG-20","","","","",""
"07932366","瑞晉興業股份有限公司","高雄市岡山區岡山北路20號","90000000","0740430","高雄市岡山區灣裡里岡山北路２０號","220911,183099,,","02-AUG-20","","","","",""
"07932746","善統工業股份有限公司","高雄市湖內區中山路1段848巷12號","50000000","0740806","高雄市湖內區田尾里中山路１段８４８巷１２號","293112,291900,,","02-AUG-20","","","","PRIMA,APEX,神五,TPI,HASSAN HAMDY H,PLLC,KSK,TO-TO,TIK ZENITH TROOP,ATZUGI,WIN,AMO,KTT,T.I.K.,LAYSTALL,APT,IWNZI,FGM,FIM,FGMJ,JBK,MA,ABT,DOKURO,PST,森厚,JIC,TIK,SHAN TUNG,ZENITH TROOP,SPA TURBO,TO TO,佳頡,ATA,ESSAY,善統,N D,","2019-11-22"
"07933148","益佐企業股份有限公司","高雄市三民區民族一路342巷2號","20000000","0741008","高雄市三民區民族一路３４２巷２號","485299,454111,474199,","02-AUG-20","","","","",""
"07996712","上舜貿易股份有限公司","高雄市大寮區和業一路15號","10500000","0740528","高雄市大寮區琉球里和業一路１５號","451099,,,","02-AUG-20","","","","",""
"09463213","慈生有限公司","高雄市左營區文寧街330巷1號","0","0731129","高雄市左營區新光里文寧街３３０巷１號","456999,,,","02-AUG-20","","","","",""
"12103353","元良實業股份有限公司","高雄市燕巢區中興路922號","39600000","0650113","高雄市燕巢區角宿里中興路９２２號","184111,199012,199099,462099","02-AUG-20","","","","YL YUEN LIANG,YL,","2019-11-22"
"12120450","亞細亞食品股份有限公司","高雄市苓雅區四維三路6號10樓之2","100000000","0660216","高雄市苓雅區晴朗里四維三路６號１０樓之２","082011,083011,454399,454999","02-AUG-20","","","","亞細亞冷凍食品,亞細亞田園,亞細亞,JOY BOX,ASIA FROZEN FOOD,ASIA FARM,REAL FRUIT VITAME C,纖果杯,ASIA,","2019-11-22"
"12357911","祐銓工業股份有限公司","高雄市岡山區岡山北路333巷112號","27290000","0701120","高雄市岡山區本洲里岡山北路３３３巷１１２號","259999,,,","02-AUG-20","","","","","2019-11-22"
"12530877","昱慶實業股份有限公司","高雄市路竹區大仁路674號","29000000","0731130","高雄市路竹區甲南里大仁路６７４號１樓","087000,319013,312100,451099","02-AUG-20","","","","",""
"12535900","博森企業股份有限公司","高雄市岡山區本工南一路8號","130000000","0740110","高雄市岡山區本洲里１９鄰本工南一路８號","241213,,,","02-AUG-20","","","","",""
"12602365","合霂企業有限公司","高雄市路竹區大德路277巷49號","null","0890819","高雄市路竹區下坑里大德路２７７巷４９號","303099,312200,465311,465314","02-AUG-20","","","","",""
"12603104","育昇實業有限公司","高雄市鳳山區鳳東六街77巷9號1樓","0","0890821","高雄市鳳山區鳳東里鳳東六街７７巷９號１樓","115211,,,","02-AUG-20","","","","",""
"12605356","士綸企業有限公司","高雄市鳳山區善志街86號","0","0890825","高雄市鳳山區善美里善志街８６號１樓","461214,370000,461515,462099","02-AUG-20","","","","",""
"12605567","億昇冠實業有限公司","高雄市岡山區程香里大德二路20號1樓","null","0890825","高雄市岡山區程香里１１鄰大德二路２０號１樓","461515,,,","02-AUG-20","","","","",""
"12606910","王馬企業有限公司","高雄市路竹區中華路120號","0","0890829","高雄市路竹區竹南里中華路１２０號","462011,461517,,","02-AUG-20","","","","綠意,甜大肥,守硫氮,葉綠精,包翠綠,露鎂,頂級紅,新植物補,康寶速,包勇,大補,三號藍,佳美,德果丹,葉亮,雄壯,獅馬,LION HORSE,萬果樂,百事妥,翠綠精,美果,尚補,德果精,雙補,完美紫肥,鎂大肥,保好果,保結果,花韻,新福翠農,常笑肥,花鮮,鉀利,鈣大肥,包強,王馬,三久鎂,甜果精,肥祿祿,紅牛,旺馬,萬果,葉鈣露,百事通,","2019-11-22"
"12606931","展業科技有限公司","高雄市大寮區利民街7號","0","0921222","高雄市大寮區大寮里利民街７號","263000,464211,464211,","02-AUG-20","","","","",""
"12609938","捷安達科技有限公司","高雄市美濃區泰安路361號","0","0890901","高雄市美濃區中圳里泰安路３６１號","461915,464211,264200,264100","02-AUG-20","","","","",""
"12610007","華德麗機械有限公司","高雄市大社區保社里萬金路178之1號","0","0890901","高雄市大社區保社里９鄰萬金路１７８－１號１樓","434011,456199,456111,464999","02-AUG-20","","","","",""
"12611391","金鑫環保科技有限公司","高雄市鳳山區中山東路262巷3號1樓","0","0890904","高雄市鳳山區鳳東里中山東路２６２巷３號１樓","812100,712100,382112,","02-AUG-20","","","","",""
"12612103","聯昀精密工業股份有限公司","高雄市鳳山區新強里新安街32號","10000000","0890905","高雄市鳳山區新強里新安街３２號１樓","253911,461516,481013,","02-AUG-20","","","","",""
"12613594","拓廣企業有限公司","高雄市阿蓮區南蓮里中山路243號1樓","null","0890907","高雄市阿蓮區南蓮里１６鄰中山路２４３號１樓","820914,461515,,","02-AUG-20","","","","",""
"12615657","賀展淨水股份有限公司","高雄市岡山區介壽路76號1樓","6000000","0890913","高雄市岡山區信義里０１５鄰介壽路７６號１樓","472932,422012,464999,464919","02-AUG-20","","","","",""
"12615874","祺生企業有限公司","高雄市仁武區仁武里工業二路17巷61號","0","0890913","高雄市仁武區仁武里１鄰工業二路１７巷６１號","465314,,,","02-AUG-20","","","","",""
"12617872","福第機械股份有限公司","高雄市大寮區永芳里進學路166巷52號1樓","5000000","0890916","高雄市大寮區永芳里４５鄰進學路１６６巷５２號１樓","461599,461915,465311,465314","02-AUG-20","","","","",""
"12618269","世鋒生物科技有限公司","高雄市大樹區龍目路143-2號1樓","null","0890916","高雄市大樹區龍目里龍目路１４３－２號１樓","089999,,,","02-AUG-20","","","","",""
"12619056","佑桀企業有限公司","高雄市岡山區程香里懷德路56號","0","0890918","高雄市岡山區程香里１０鄰懷德路５６號","461111,451099,456211,434011","02-AUG-20","","","","",""
"12619318","年昇科技有限公司","高雄市湖內區中正路二段290巷50號","0","0890919","高雄市湖內區文賢里中正路２段２９０巷５０號","464211,,,","02-AUG-20","","","","",""
"12619909","元晟食品有限公司","高雄市前鎮區千富街241巷7號","0","0890920","高雄市前鎮區信義里千富街２４１巷７號","454512,454400,454911,454912","02-AUG-20","","","","威品,WHIPPING,S.Y.C,元晟,","2019-11-22"
"12625917","秈銳科技有限公司","高雄市左營區文川路57巷13號","0","0890919","高雄市左營區菜公里文川路５７巷１３號","293999,740200,451099,461516","02-AUG-20","","","","",""
"12626866","台京企業股份有限公司","高雄市路竹區中山南路112號","118500000","0890930","高雄市路竹區北嶺里１１鄰中山南路１１２號","259100,461515,461400,462099","02-AUG-20","","","","PIOLA,DURABLECOAT,TAKYU,TAIKYU,RUSCOAT,DURACOAT,ECO LUX,JUNO,","2019-11-22"
"12627669","陞燁精密工業有限公司","高雄市路竹區社南里寧安街73巷3號","0","0891002","高雄市路竹區社南里寧安街７３巷３號１樓","269999,293800,461515,","02-AUG-20","","","","",""
"12628528","生紘環保有限公司","高雄市路竹區竹園里新生路138號","0","0891004","高雄市路竹區竹園里１３鄰新生路１３８號","381111,370000,381114,469199","02-AUG-20","","","","",""
"12629717","銓省企業有限公司","高雄市左營區孟子路191號8樓之3","0","0891005","高雄市左營區菜公里孟子路１９１號８樓之３","469112,465311,465314,381111","02-AUG-20","","","","",""
"12633796","縉電自動化科技有限公司","高雄市岡山區為隨東路60之1號","null","0891013","高雄市岡山區?隨里１鄰?隨東路６０－１號","292999,,,","02-AUG-20","","","","",""
"12634845","駿閎有限公司","高雄市大寮區民安街197號1樓","0","0891016","高雄市大寮區中庄里民安街１９７號１樓","433900,,,","02-AUG-20","","","","",""
"12635345","鴻承企業有限公司","高雄市鳳山區鎮北里鳳仁路110巷23號1樓","null","0891017","高雄市鳳山區鎮北里鳳仁路１１０巷２３號","089799,454400,,","02-AUG-20","","","","",""
"12635627","立京企業有限公司","高雄市鳳山區鎮北里鳳仁路100之39號","0","0891017","高雄市鳳山區鎮北里鳳仁路１００－３９號１樓","259999,251299,,","02-AUG-20","","","","",""
"12635730","冠壹興業有限公司","高雄市鳥松區大同路4巷1弄6號1樓","0","0891017","高雄市鳥松區?埔里大同路４巷１弄６號１樓","454912,,,","02-AUG-20","","","","",""
"12637266","薪益興業有限公司","高雄市燕巢區瓊林里瓊林路169之1號1樓","null","0891019","高雄市燕巢區瓊林里瓊林路１６９－１號１樓","220212,456999,,","02-AUG-20","","","","勇,","2019-11-22"
"12639308","昱智生化科技股份有限公司","高雄市鳳山區鎮北北巷18號","13300000","0891023","高雄市鳳山區鎮北里鎮北北巷１８號、１８之１號","193099,523112,475299,457299","02-AUG-20","","","","CERASKIN,SKINCIPHER,BIO-NEST,BIONEST,SUNCAT,CELL CIPHER,BIOTAMIN,DAISO,","2019-11-22"
"12639454","鋒承工業有限公司","高雄市橋頭區仕豐路永吉一巷25號1樓","0","0891023","高雄市橋頭區仕和里８鄰仕豐路永吉一巷２５號１樓","439099,254911,431016,","02-AUG-20","","","","",""
"12640987","耕園營造有限公司","高雄市橋頭區芋林路6之2號1樓","0","0891024","高雄市橋頭區芋寮里１０鄰芋林路６－２號１樓","429099,410013,432000,439099","02-AUG-20","","","","",""
"12641711","珐佳娜生技有限公司","高雄市仁武區高楠公路96號","0","0891025","高雄市仁武區高楠里高楠公路９６號","193099,457299,456799,454999","02-AUG-20","","","","",""
"12641732","永成裕企業有限公司","高雄市岡山區岡山里成功路26巷17號1樓","0","0891026","高雄市岡山區岡山里成功路２６巷１７號１樓","461516,461599,,","02-AUG-20","","","","",""
"12642710","進協企業有限公司","高雄市大寮區琉球里三五鄰黃厝路二○之一○四號一樓","null","0891027","高雄市大寮區琉球里１３鄰黃厝路２０－１０４號１樓","461516,,,","02-AUG-20","","","","",""
"12647089","恩諦益有限公司","高雄市前鎮區前鎮街276巷14號","0","0891103","高雄市前鎮區鎮陽里前鎮街２７６巷１４號","461515,464499,464211,","02-AUG-20","","","","NTE,","2019-11-22"
"12647594","大鼻子有限公司","高雄市茄萣區白雲里公園路102號1樓","null","0891104","高雄市茄萣區白雲里公園路１０２號１樓","457299,193099,193012,","02-AUG-20","","","","POWER,BIG NOSE,BNE,","2019-11-22"
"12648334","首帝實業有限公司","高雄市永安區維新里永工三路十三號","0","0891106","高雄市永安區維新里永工三路１３號１樓","140999,,,","02-AUG-20","","","","",""
"12649039","儷瑋企業有限公司","高雄市鳳山區鳳仁路100之29號","0","0891107","高雄市鳳山區鎮北里鳳仁路１００之２９號","433212,439099,,","02-AUG-20","","","","",""
"12670709","沅禧室內裝修企業股份有限公司","高雄市苓雅區中正一路208號1樓","31200000","0891205","高雄市苓雅區正大里中正一路２０８號１樓","711112,740100,582099,903015","02-AUG-20","","","","",""
"12692437","雲義科技股份有限公司","高雄市大樹區學城路1段9號3樓","120000000","0900308","高雄市大樹區三和里學城路一段９號３樓","464211,433116,464112,451099","02-AUG-20","","","","IDES,UNIPATTERN,小雲姐姐,IKM,CLOUDIA,IDRG,","2019-11-22"
"12700957","惠丞工業有限公司","高雄市鳳山區鎮北里鳳仁路100-41號","0","0891109","高雄市鳳山區鎮北里鳳仁路１００－４１號１樓","259999,251299,,","02-AUG-20","","","","COBRA,","2019-11-22"
"12701576","結合通運有限公司","高雄市湖內區正義一路105巷1弄12號","null","0891110","高雄市湖內區湖內里２７鄰正義一路１０５巷１弄１２號","494099,,,","02-AUG-20","","","","",""
"12705550","耀申機械工程有限公司","高雄市楠梓區旗楠路126巷113號12樓","0","0891118","高雄市楠梓區享平里旗楠路１２６巷１１３號１２樓","292999,464999,461516,","02-AUG-20","","","","",""
"12706713","晶賀食品股份有限公司","高雄市彌陀區中華路1巷13號1樓　","1000000","0891121","高雄市彌陀區彌仁里中華路１巷１３號１樓","454512,454399,461515,","02-AUG-20","","","","REAL COOLER FOOD,晶賀食品,","2019-11-22"
"12708260","駿赫螺絲工業股份有限公司","高雄市岡山區灣裡里育才路72巷12號1樓","5000000","0891123","高雄市岡山區灣裡里育才路７２巷１２號１樓","259100,,,","02-AUG-20","","","","",""
"12709021","期暉實業有限公司","高雄市鳥松區水管路17巷16之1號","0","0891124","高雄市鳥松區仁美里水管路１７巷１６－１號","433211,456199,456211,433212","02-AUG-20","","","","",""
"12709465","尹特力生化科技開發有限公司","高雄市燕巢區安招里安林五街16號","null","0891127","高雄市燕巢區安招里４２鄰安林五街１６號","092014,454700,457299,292300","02-AUG-20","","","","MV,高氧,HOPPER O,山芝,誼光,弗鈣,佛光,八功德,高電位,氧泡,活百,","2019-11-22"
"12710483","龐誼科技股份有限公司","高雄市三民區陽明路383號14樓","94786440","0891128","高雄市三民區本上里陽明路３８３號１４樓","464211,451099,712999,","02-AUG-20","","","","DISPLAY PAM,","2019-11-22"
"12713192","誌銘貿易有限公司","高雄市鳳山區南江街85號","0","0891201","高雄市鳳山區一甲里南江街８５號１樓","461515,462099,464915,","02-AUG-20","","","","WK WAN KWAN,KOIKE,","2019-11-22"
"12715760","昌瑜機電股份有限公司","高雄市鳳山區青年路一段305號1樓","12000000","0891206","高雄市鳳山區中和里青年路１段３０５號","293511,251299,,","02-AUG-20","","","","","2019-11-22"
"12716368","永鋮電機有限公司","高雄市楠梓區右昌街143巷30弄10號1樓","0","0891207","高雄市楠梓區大昌里右昌街１４３巷３０弄１０號１樓","433112,731013,456199,","02-AUG-20","","","","",""
"12721989","奕弘科技有限公司","高雄市茄萣區嘉賜里仁愛路三段158號","0","0891215","高雄市茄萣區嘉賜里２３鄰仁愛路３段１５８號","269999,464299,462099,","02-AUG-20","","","","",""
"12723895","台灣精業開發企業股份有限公司","高雄市仁武區仁心路252號","22450000","0891219","高雄市仁武區烏林里仁心路２５２號１樓","220112,,,","02-AUG-20","","","","",""
"12725697","恒和防火系統工程股份有限公司","高雄市永安區永華里永華路2巷30號","6000000","0891221","高雄市永安區永華里永華路２巷３０號","433211,434013,461511,451099","02-AUG-20","","","","",""
"12725985","亞諾科技有限公司","高雄市三民區灣中街48號1樓","null","0891222","高雄市三民區灣華里灣中街４８號１樓","620199,,,","02-AUG-20","","","","",""
"12726730","高精準金屬股份有限公司","高雄市仁武區烏林里仁林路229之2號1樓","29000000","0891222","高雄市仁武區烏林里仁林路２２９－２號１樓","252100,252211,,","02-AUG-20","","","","",""
"12726788","英泰開發有限公司","高雄市仁武區竹東路80號1樓","null","0891226","高雄市仁武區竹後里竹東路８０號１樓","461516,242311,254412,","02-AUG-20","","","","",""
"12727029","金磚科技開發有限公司","高雄市橋頭區筆秀路廟前巷28號1樓　","0","0891226","高雄市橋頭區筆秀里廟前巷２８號１樓","462017,461516,464913,","02-AUG-20","","","","金天牌,JZ,","2019-11-22"
"12732249","新穎塑膠有限公司","高雄市湖內區湖中路687巷16號","0","0900104","高雄市湖內區中賢里７鄰湖中路６８７巷１６號","461915,461915,451099,","02-AUG-20","","","","",""
"12734372","高夫貝爾國際有限公司","高雄市燕巢區安林三街12號1樓","null","0900109","高雄市燕巢區安招里４２鄰安林三街１２號１樓","331211,458399,464499,464211","02-AUG-20","","","","",""
"12735392","鎧駿企業股份有限公司","高雄市鳳山區瑞竹路100巷6弄6號","50200000","0900111","高雄市鳳山區瑞竹里瑞竹路１００巷６弄６號１樓","434013,461516,461511,461516","02-AUG-20","","","","",""
"12737103","榮銳特殊鋼有限公司","高雄市林園區東林里鳳林路一段18號　","null","0900116","高雄市林園區東林里鳳林路１段１８號１樓","461599,,,","02-AUG-20","","","","",""
"12740120","里泰企業股份有限公司","高雄市三民區九如一路551號23樓之1","210000000","0900120","高雄市三民區寶盛里九如一路５５１號２３樓之１","461516,451099,,","02-AUG-20","","","","",""
"12740579","宗旺企業有限公司","高雄市鳳山區鳳燕二街58號1樓","null","0900129","高雄市鳳山區保安里１鄰鳳燕二街５８號１樓","458299,,,","02-AUG-20","","","","",""
"12741253","紐富精密工業有限公司","高雄市鳳山區北門里鳳仁路230之7號","null","0900130","高雄市鳳山區北門里鳳仁路２３０－７號１樓","251299,293999,,","02-AUG-20","","","","",""
"12742443","合澧實業股份有限公司","高雄市鳥松區仁美里美山路158號1樓","3600000","0900201","高雄市鳥松區仁美里２６鄰美山路１５８號１樓","469914,,,","02-AUG-20","","","","",""
"12742577","乘寬工業股份有限公司","高雄市岡山區光潭路16號","120000000","0900201","高雄市岡山區石潭里光潭路１６號１樓","220111,220112,,","02-AUG-20","","","","","2019-11-22"
"12744049","瓏偉不銹鋼工業有限公司","高雄市岡山區岡山里岡山路610巷1弄14號1樓","0","0900206","高雄市岡山區岡山里岡山路６１０巷１弄１４號１樓","322000,285912,,","02-AUG-20","","","","",""
"12744441","華陸企業有限公司","高雄市岡山區嘉興路50巷1號","0","0900207","高雄市岡山區嘉興里嘉興路５０巷１號","461515,,,","02-AUG-20","","","","",""
"12744462","佾強科技股份有限公司","高雄市前鎮區鎮北里新生路9巷45號","5000000","0900207","高雄市前鎮區鎮北里新生路９巷４５號","289099,269999,,","02-AUG-20","","","","",""
"12745244","慶裕顏色有限公司","高雄市湖內區中山路２段３８之６號","null","0900208","高雄市湖內區太爺里中山路２段３８─６號","461400,461400,,","02-AUG-20","","","","",""
"12745455","源鋼企業股份有限公司","高雄市小港區大業南路54號","320000000","0900209","高雄市小港區山明里２０鄰大業南路５４號","461516,681112,,","02-AUG-20","","","","",""
"12745589","驛統股份有限公司","高雄市大寮區大有三街2號","10000000","0900209","高雄市大寮區大寮里大有三街２號","464211,,,","02-AUG-20","","","","",""
"12746047","鴻洋遊艇股份有限公司","高雄市大寮區大寮里大業街42號","180000000","0900209","高雄市大寮區大寮里大業街４２號","311014,,,","02-AUG-20","","","","",""
"12746460","綠福寶企業有限公司","高雄市仁武區五和路1巷5號1樓","0","0900212","高雄市仁武區五和里五和路１巷５號１樓","434011,,,","02-AUG-20","","","","EVERTECH,","2019-11-22"
"12747995","彌陀順發有限公司","高雄市彌陀區樂安路100之66號","0","0900214","高雄市彌陀區漯底里１鄰樂安路１００─６６號","472999,454914,454999,472914","02-AUG-20","","","","彌陀順發,MI TUO SHUN FA SINCE,","2019-11-22"
"12748328","源欣興農畜食品股份有限公司","高雄市左營區孟子路525號18樓","160000000","0900215","高雄市左營區新光里孟子路５２５號１８樓","081216,081211,681112,454211","02-AUG-20","","","","知心,DOCTOR MEAT,源欣興,源欣興肉博士,HSIM HSIMG,","2019-11-22"
"12750055","龍風機電股份有限公司","高雄市大寮區農場路193號　","5500000","0900219","高雄市大寮區琉球里農場路１９３號","293700,184199,340099,433212","02-AUG-20","","","","龍風,LF,","2019-11-22"
"12750702","金豐茂企業有限公司","高雄市燕巢區安招路1038號","0","0900220","高雄市燕巢區瓊林里安招路１０３８號","456999,,,","02-AUG-20","","","","JFM PAPER,EVER RED,金豐茂,四季紅,","2019-11-22"
"12751006","松勳電子股份有限公司","高雄市左營區明誠二路332號4樓之1","20000000","0900220","高雄市左營區新上里明誠二路３３２號４樓之１","273014,464211,,","02-AUG-20","","","","LINKX,","2019-11-22"
"12751532","光瑞廣告印刷事業有限公司","高雄市三民區通化街88巷26號","null","0900220","高雄市三民區十全里通化街８８巷２６號","731011,458111,458112,160100","02-AUG-20","","","","",""
"12751907","第崴實業股份有限公司","高雄市岡山區信中街197之50號","5000000","0900221","高雄市岡山區嘉興里信中街１９７─５０號","461515,,,","02-AUG-20","","","","",""
"12753406","坴賦佳金屬有限公司","高雄市永安區保安路11巷18號1樓","0","0900222","高雄市永安區保寧里００９鄰保安路１１巷１８號１樓","461599,,,","02-AUG-20","","","","FUCARON PAINT,","2019-11-22"
