"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"79979184","暉盛科技股份有限公司","臺南市南區新義路7號之1一樓","228311100","0910611","臺南市南　區彰南里新義路７－１號１樓","464299,464999,,","02-AUG-20","","","","暉盛,NEMS TEK,","2019-11-22"
"79981983","豪欣包裝企業有限公司","臺南市永康區永康里12鄰永二街13號1樓","0","0910614","臺南市永康區永康里永二街１３號","485214,,,","02-AUG-20","","","","H,","2019-11-22"
"79985616","維文工業有限公司","臺南市安定區中沙里中崙176號","null","0910620","臺南市安定區中沙里中崙１７６號１樓","254411,481014,,","02-AUG-20","","","","",""
"79986256","百晟科技有限公司","臺南市安平區海頭里安北路129號","0","0910620","臺南市安平區王城里安北路１２９號１樓","456199,433112,469999,","02-AUG-20","","","","BCT,BCTECHNIC,","2019-11-22"
"79988677","千合承企業有限公司","臺南市永康區東橋里中山南路471巷7弄9之1號","0","0910625","臺南市永康區東橋里中山南路４７１巷７弄９－１號","303099,,,","02-AUG-20","","","","",""
"79988819","峻北生活館有限公司","臺南市南區西門路一段382、388號","0","0910625","臺南市南　區大成里西門路１段３８２、３８８號","471912,,,","02-AUG-20","","","","",""
"79989900","豪真企業有限公司","臺南市永康區埔園里竹園二街103號","0","0910626","臺南市永康區龍埔里竹園二街１０３號１樓","465311,465314,,","02-AUG-20","","","","Z,","2019-11-22"
"79993329","鼎佳科技有限公司","臺南市歸仁區七甲里南丁路五九一巷三七弄二號","0","0910702","臺南市歸仁區七甲里南丁路５９１巷３７弄２號１樓","464918,456111,,","02-AUG-20","","","","",""
"79993480","普田設計實業有限公司","臺南市安南區培安路472號","null","0910702","臺南市安南區安慶里培安路４７２號１樓","740200,251211,,","02-AUG-20","","","","普木山田,","2019-11-22"
"79993812","華建數碼科技股份有限公司","臺南市永康區埔園里龍國街156號","10000000","0910702","臺南市永康區龍埔里龍國街１５６號１樓","281099,292999,292800,291900","02-AUG-20","","","","",""
"79996466","銘鋒實業有限公司","臺南市永康區甲頂里中正南路52巷46弄7號1樓","0","0910708","臺南市永康區甲頂里中正南路５２巷４６弄７號１樓","465311,465314,782000,702099","02-AUG-20","","","","",""
"79997916","英璨國際貿易有限公司","臺南市北區開元里北園街124巷10弄72號1樓","0","0910709","臺南市北　區開元里北園街１２４巷１０弄７２號１樓","130211,454612,455311,","02-AUG-20","","","","",""
"79998393","永達環保實業有限公司","臺南市安南區新順里安豐六街10巷71弄26號1樓","null","0910709","臺南市安南區新順里安豐六街１０巷７１弄２６號１樓","292800,340016,293911,293700","02-AUG-20","","","","",""
"79998892","耀明電子有限公司","臺南市永康區東橋里東橋一路376號1樓","0","0910709","臺南市永康區東橋里東橋一路３７６號１樓","464211,,,","02-AUG-20","","","","",""
"79999652","益光機械木型有限公司","臺南市安南區新順里新順里安通路二段1號1樓","0","0910710","臺南市安南區新順里安通路２段１號１樓","251299,464999,339999,241212","02-AUG-20","","","","YG,益光機械,","2019-11-22"
"80000827","荷粧實業股份有限公司","臺南市六甲區和平街185號之7一樓","4000000","0910712","臺南市六甲區七甲里和平街１８５號之７一樓","456799,457299,454999,681112","02-AUG-20","","","","ORCHID CITY,蘭都,偉翔達,","2019-11-22"
"80001918","汰良企業有限公司","臺南市南區鯤鯓路10號之1","0","0920303","臺南市南　區南都里鯤鯓路１０－１號１樓","123099,469999,,","02-AUG-20","","","","",""
"80002542","冠南生物科技有限公司","臺南市麻豆區麻口里麻豆口5號之6","0","0920304","臺南市麻豆區麻口里麻豆口５號之６","083011,089999,,","02-AUG-20","","","","GN GUAN NAN,GN  GUAN  NAN,IDF,夢幻蜜拉,雪果,DREAM COLORS FROM FRESH,蜜拉火山,DREAMY MIRACLE,夢幻火山,","2019-11-22"
"80002873","樺寧科技有限公司","臺南市關廟區深坑里南雄路一段475號1樓","0","0920304","臺南市關廟區深坑里南雄路一段４７５號１樓","458111,,,","02-AUG-20","","","","",""
"80003021","龍億生化股份有限公司","臺南市後壁區嘉民里上茄苳146之5號","5000000","0920304","臺南市後壁區上茄苳里上茄苳１４６－５號","087000,183099,092099,472914","02-AUG-20","","","","UTORI,LONG YEAR,龍億生化股份有限公司,","2019-11-22"
"80003937","淞強工業股份有限公司","臺南市中西區永華里開山路84巷20號2樓","5000000","0920306","臺南市中西區永華里開山路８４巷２０號２樓","303011,465311,484311,","02-AUG-20","","","","",""
"80004921","維陽股份有限公司","臺南市安南區開安路32巷20號","35000000","0920307","臺南市安南區新順里開安路３２巷２０號１樓","115213,,,","02-AUG-20","","","","",""
"80006625","創勳實業有限公司","臺南市安南區顯宮里工業一路28號","0","0920311","臺南市安南區??田里工業一路２８號","303099,312200,313200,220300","02-AUG-20","","","","",""
