"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"23010965","百塑企業股份有限公司","桃園市龜山區科技七路65號","230000000","0770627","桃園市龜山區文化里１２鄰科技七路６５號","292700,,,","02-AUG-20","","","","EM VITA,MULTIPLAS,英維達,百塑,","2019-11-22"
"23016068","乙銓企業有限公司","桃園市平鎮區民族路雙連二段118巷53弄17號","0","0770705","桃園市平鎮區民族路雙連２段１１８巷５３弄１７號","464999,464313,,","02-AUG-20","","","","","2019-11-22"
"23029768","鼎機股份有限公司","桃園市八德區瑞源街7號","50000000","0770803","桃園市八德區瑞泰里瑞源街７號１樓","254111,,,","02-AUG-20","","","","MIT-UNID-CNS,UNI-D,","2019-11-22"
"23029916","理義科技股份有限公司","桃園市龜山區興業街9號","224000000","0770803","桃園市龜山區山頂里興業街９號","464111,269999,271999,","02-AUG-20","","","","LIYITEC INSIST ON QUALITY,","2019-11-22"
"23045893","品亮企業股份有限公司","桃園市八德區介壽路二段252巷71弄66號","1000000","0770906","桃園市八德區瑞興里１６鄰介壽路２段２５２巷７１弄６６號","269999,331199,,","02-AUG-20","","","","品亮,LAUNDER NANNY,BIOCOR,","2019-11-22"
"23046936","郁盛實業有限公司","桃園市蘆竹區長興路1段60號","0","0770909","桃園市蘆竹區營盤里長興路一段６０號","464320,251199,456999,451099","02-AUG-20","","","","ESAN,","2019-11-22"
"23049764","東邦塗料工業股份有限公司","桃園市觀音區經建二路9號","100000000","0770916","桃園市觀音區樹林里經建二路９號","192011,,,","02-AUG-20","","","","DONBON PAINTS,東邦塗料,","2019-11-22"
"23060351","台灣鐵三角股份有限公司","桃園市中壢區福達路二段322巷6號","20000000","0770826","桃園市中壢區過嶺里福達路２段３２２巷６號","273014,469999,464211,273099","02-AUG-20","","","","",""
"23060887","理成工業股份有限公司","桃園市蘆竹區南崁路一段99號5樓之4","45000000","0770930","桃園市蘆竹區錦中里南崁路一段９９號５樓之４","241311,254999,252100,456999","02-AUG-20","","","","理成,","2019-11-22"
"23064342","順鑫特殊印刷品有限公司","桃園市龜山區民生北路1段2巷8弄5號","0","0770920","桃園市龜山區南上里１６鄰民生北路１段２巷８弄５號","476111,469923,159999,","02-AUG-20","","","","",""
"23065237","均源實業股份有限公司","桃園市蘆竹區內厝里內厝街36號","120000000","0770921","桃園市蘆竹區內厝里３鄰內厝街３６號","249999,451099,461599,462017","02-AUG-20","","","","",""
"23066186","珉磊工業股份有限公司","桃園市蘆竹區內厝里南山路二段357巷38號1樓","5000000","0770923","桃園市蘆竹區內厝里１０鄰南山路２段３５７巷３８號","292999,281099,313200,","02-AUG-20","","","","",""
"23068950","嘉隆精密有限公司","桃園市觀音區上大里中觀路一段813巷57號","null","0790930","桃園市觀音區上大里中觀路１段８１３巷５７號","210999,,,","02-AUG-20","","","","",""
"23069563","帝瑩科技企業有限公司","桃園市平鎮區金星里中豐路南勢2段460巷135號","null","0771012","桃園市平鎮區平南里中豐路南勢２段４６０巷１３５號","241212,251111,,","02-AUG-20","","","","",""
"23072075","盛江流通股份有限公司","桃園市桃園區敬二街40號","55000000","0771005","桃園市桃園區北埔里敬二街４０號","170099,782000,530100,282012","02-AUG-20","","","","",""
