"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"27884335","達藝設計顧問有限公司","花蓮縣吉安鄉東昌村東里15街119之5號1樓","null","0940905","花蓮縣吉安鄉東昌村１７鄰東里十五街１１９─５號１樓","712100,740999,711299,439099","02-AUG-20","","","","",""
"27885622","仕鴻建設有限公司","臺東縣臺東市民生里鄭州街97號1樓","0","0940906","臺東縣臺東市民生里鄭州街９７號１樓","670012,681111,681112,","02-AUG-20","","","","",""
"28027466","宏積投資有限公司","花蓮縣花蓮市國盛里國盛一街60號","null","0941109","花蓮縣花蓮市國盛里國盛一街６０號","461311,234011,461111,649999","02-AUG-20","","","","",""
"28030737","群鎰興業有限公司","花蓮縣新城鄉北埔村光復路225巷16號","0","0941114","花蓮縣新城鄉北埔村光復路２２５巷１６號","434011,465314,461515,456799","02-AUG-20","","","","",""
"28036922","永峰農業生物科技有限公司","臺東縣關山鎮豐泉里復興路６６號","0","0941122","臺東縣關山鎮豐泉里復興路６６號","013012,454111,454700,457299","02-AUG-20","","","","",""
"28037767","駿瓏小舖食品有限公司","臺東縣臺東市建農里知本路二段583號1樓","0","0941123","臺東縣臺東市建農里知本路２段５８３號","453999,454999,454399,089199","02-AUG-20","","","","",""
"28038007","御元堂生物科技有限公司","臺東縣臺東市南王里更生北路560巷41號","null","0941123","臺東縣臺東市南王里更生北路５６０巷４１號１樓","760999,453212,453314,454811","02-AUG-20","","","","",""
"28038745","鈺峻興業有限公司","花蓮縣光復鄉大馬村中華路380號1樓","0","0941124","花蓮縣光復鄉大馬村５鄰中華路３８０號１樓","060014,771200,233200,233300","02-AUG-20","","","","",""
"28052274","晴朗斑鳩設計有限公司","臺東縣臺東市民生里浙江路102號一樓","0","0941212","臺東縣臺東市民生里浙江路１０２號１樓","740100,740916,464111,740200","02-AUG-20","","","","",""
"28069802","德久食品有限公司","花蓮縣花蓮市民心里美工路９號","null","0950103","花蓮縣花蓮市民心里美工路９號","083019,089499,089199,472921","02-AUG-20","","","","",""
"28071455","關山優質農產股份有限公司","臺東縣關山鎮中福里信義路3之1號","1000000","0950105","臺東縣關山鎮中福里１０鄰信義路３－１號","081214,472919,454111,454112","02-AUG-20","","","","EAST PORK,東方明豬,","2019-11-22"
"28084563","合一石業有限公司","花蓮縣吉安鄉光華村華工三路7號","null","0950124","花蓮縣吉安鄉光華村３鄰華工三路７號","461311,481014,461213,","02-AUG-20","","","","",""
"28102128","華威創新工業有限公司","花蓮縣花蓮市國華里中山路413之1號1樓","null","0950301","花蓮縣花蓮市國華里５鄰中山路４１３─１號１樓","482999,431011,434013,681111","02-AUG-20","","","","",""
"28108349","鴻陞鋼鋁業有限公司","花蓮縣花蓮市主農里中正路５號１樓","null","0950308","花蓮縣花蓮市主農里１鄰中正路５號１樓","434013,431011,461511,","02-AUG-20","","","","",""
"28111787","富可達企業有限公司","花蓮縣新城鄉康樂村1鄰康樂路730號1樓","0","0950313","花蓮縣新城鄉康樂村康樂路７３０號１樓","461214,481014,812100,381113","02-AUG-20","","","","",""
"28125924","采泓通信科技有限公司","臺東縣臺東市新生里24鄰中興路一段316號1樓","0","0950320","臺東縣臺東市新生里中興路一段３１６號１樓","433112,472311,464211,474199","02-AUG-20","","","","",""
"28139672","欣威泰實業有限公司","花蓮縣新城鄉康樂村大漢街100-1號","0","0950404","花蓮縣新城鄉康樂村１鄰大漢街１００─１號","461311,234011,456399,481014","02-AUG-20","","","","",""
"28160674","岩興有限公司","花蓮縣吉安鄉光華村華工四路10號1樓","0","0950427","花蓮縣吉安鄉光華村３鄰華工四路１０號１樓","234011,234099,461311,481014","02-AUG-20","","","","",""
"28163356","德佳機電顧問有限公司","臺東縣臺東市四維路三段21號12樓","0","0950502","臺東縣臺東市新生里四維路３段２１號１２樓","712999,433115,433112,340015","02-AUG-20","","","","",""
"28165609","東台灣生技股份有限公司","臺東縣東河鄉泰源村蔴竹林52之2號","2000000","0950504","臺東縣東河鄉泰源村２８鄰?竹林５２－２號","091900,092099,454611,451099","02-AUG-20","","","","",""
"28223066","台灣海洋深層水股份有限公司","花蓮縣花蓮市民孝里華東15號","257632000","0950925","花蓮縣花蓮市民孝里華東１５號","454700,451099,089999,487911","02-AUG-20","","","","冷梅,深命力,天織羽,A,彩維他,海礦,窈窕速攻,DOM DEEP OCEAN MINERALS LTD.,敏利停,海洋深層水專家,窈窕速攻纖暢飲,TAIWAN YES NA,每天運動,MINNERALZ,深海激鎂,輕體酵素,有深度,靓視界,鎂日清,HASBO,深滋味,膜法森林,TAIWAN YES,","2019-11-22"
"28330328","東潤水資源生技股份有限公司","花蓮縣新城鄉順安村北三棧49之1號","470000000","0950606","花蓮縣新城鄉順安村北三棧４９─１號","092099,089999,702099,711112","02-AUG-20","","","","DSW,酷勁,翠酊,DSW M,","2019-11-22"
"28338052","海灣深層水資源股份有限公司","花蓮縣花蓮市國聯里國聯二路145號1樓","150000000","0950616","花蓮縣花蓮市國聯里國聯二路１４５號１樓","092099,454700,,","02-AUG-20","","","","",""
"28342416","益源砂石有限公司","臺東縣臺東市豐原里中華路四段998巷358號1樓","0","0950622","臺東縣臺東市豐原里中華路４段９９８巷３５８號１樓","060099,233200,461214,370000","02-AUG-20","","","","",""
"28351483","東陽建材實業有限公司","臺東縣臺東市豐樂里大業路120號1樓","null","0950704","臺東縣臺東市豐樂里大業路１２０號１樓","321100,434099,461515,461999","02-AUG-20","","","","",""
"28366417","自然科技資訊有限公司","花蓮縣花蓮市國興里介林5街195號1樓","0","0950725","花蓮縣吉安鄉太昌村１８鄰山邊１３６號１樓","620211,631299,631100,","02-AUG-20","","","","",""
"28379460","遠興開發有限公司","花蓮縣花蓮市國裕里富安路67及69號1樓","0","0950811","花蓮縣花蓮市國裕里富安路６７及６９號１樓","487112,483111,486111,731099","02-AUG-20","","","","",""
"28379721","國倉資源開發股份有限公司","花蓮縣吉安鄉光華村華工四路9號","10000000","0950814","花蓮縣吉安鄉光華村華工四路９號","461311,234011,433900,681112","02-AUG-20","","","","",""
"28381000","福大混凝土股份有限公司","花蓮縣花蓮市國風里建林街121-1號","2000000","0950815","花蓮縣花蓮市國風里建林街１２１─１號","233200,060099,,","02-AUG-20","","","","",""
"28384787","奕成門業有限公司","花蓮縣花蓮市主和里成功街5號1樓","0","0950821","花蓮縣花蓮市主和里成功街５號１樓","461511,434013,340099,","02-AUG-20","","","","",""
"28387010","郭榮市食品有限公司","花蓮縣花蓮市國富里富國路41號1樓","0","0950823","花蓮縣花蓮市國富里富國路４１號","472999,472919,081214,487112","02-AUG-20","","","","郭榮市,卡席酪手工鹹豬肉,KASILAW,","2019-11-22"
"28518152","明昌金屬工業有限公司","臺東縣池上鄉慶豐村55-1號","0","0951110","臺東縣池上鄉慶豐村５５－１號","461512,241312,242211,439099","02-AUG-20","","","","SUMO,","2019-11-22"
"28520468","鴻盛建設機械有限公司","花蓮縣花蓮市主工里民國路63號1樓","0","0951115","花蓮縣花蓮市主工里０１２鄰民國路６３號１樓","464999,340099,464319,771100","02-AUG-20","","","","",""
"28538474","洄瀾燭光有限公司","花蓮縣吉安鄉仁和村南海二街247巷17號1樓","null","0951212","花蓮縣吉安鄉仁和村３０鄰南海二街２４７巷１７號１樓","193011,199099,199099,471999","02-AUG-20","","","","白娜手作香皂來自美麗稻穗的手作香皂,BANAI,","2019-11-22"
"28545307","重光義肢裝具器材有限公司","花蓮縣吉安鄉北昌村中央路3段550號1樓","0","0951221","花蓮縣吉安鄉北昌村３２鄰中央路３段５５０號１樓","464915,475113,332900,","02-AUG-20","","","","",""
"28546278","地根味股份有限公司","花蓮縣新城鄉康樂村加灣17之1及17之2號","10000000","0951222","花蓮縣新城鄉康樂村１４鄰加灣１７之１號及１７之２號","472921,089199,472999,472913","02-AUG-20","","","","JOTAFOOD TAIWAN HUALIEN SPECIALTY MUSEUM,宗泰花蓮名產博物館,","2019-11-22"
"28550504","睿泰實業有限公司","花蓮縣吉安鄉勝安村民治路8號1樓","0","0951228","花蓮縣吉安鄉勝安村６鄰民治路８號１樓","234099,461311,,","02-AUG-20","","","","",""
"28555091","晹盛五金企業有限公司","臺東縣臺東市東海里正氣北路141巷12弄1號1樓","null","0960105","臺東縣臺東市東海里正氣北路１４１巷１２弄１號","481014,481013,484314,484317","02-AUG-20","","","","",""
"28574908","吉蒸牧場有限公司","花蓮縣瑞穗鄉瑞良村9鄰中山路三段230號","null","0960205","花蓮縣瑞穗鄉瑞良村９鄰中山路３段２３０號","085012,472999,561115,472914","02-AUG-20","","","","瑞穗吉蒸牧場無毒鮮奶家,吉蒸,C,JI ZHENG PASTURE,JJ VALLEY FARM,黃金焠鍊吉蒸牧場秀姑巒,吉蒸牧場,","2019-11-22"
"28584650","東太陽製酒股份有限公司","臺東縣臺東市豐年里中興路3段629之5號","5000000","0960226","臺東縣臺東市豐年里中興路３段６２９之５號１樓","091900,454611,472913,472935","02-AUG-20","","","","東太陽製酒,BLESSEDNESS,福東太陽福臨門,EAST SUN WINERY,豐臺灣純釀微醺,","2019-11-22"
"28585383","隆耀砂石有限公司","花蓮縣花蓮市中原路492之1號","0","0960227","花蓮縣花蓮市國安里中山路４１２巷１０號２樓","461214,390099,060099,233100","02-AUG-20","","","","",""
"28587299","晉銨工程有限公司","臺東縣臺東市南榮里志航路1段172-1號1樓","0","0960305","臺東縣臺東市南榮里志航路１段１７２－１號１樓","433111,434013,434012,464920","02-AUG-20","","","","",""
"28588847","宏德欣生技股份有限公司","花蓮縣新城鄉康樂村康樂路188號1樓","3000000","0960307","花蓮縣新城鄉康樂村康樂路１８８號１樓","681112,454611,472999,013013","02-AUG-20","","","","",""
"28622211","漳威道路標線有限公司","花蓮縣花蓮市民政里中美九街87號1樓","null","0960314","花蓮縣花蓮市民政里中美九街８７號１樓","429011,381111,060099,233200","02-AUG-20","","","","",""
"28627594","顥堅有限公司","臺東縣池上鄉福原村新生路59號1樓","0","0960323","臺東縣池上鄉福原村７鄰新生路５９號１樓","233200,233300,,","02-AUG-20","","","","",""
"28650953","鴻騰鋼鐵有限公司","臺東縣臺東市豐樂里大德路14號1樓","null","0960424","臺東縣臺東市豐樂里大德路１４號１樓","481014,252100,,","02-AUG-20","","","","",""
"28661121","兆富國際開發貿易有限公司","臺東縣金峰鄉歷坵村歷坵45號之1","0","0960508","臺東縣金峰鄉歷坵村歷坵路４５－１號","011999,013012,089799,454700","02-AUG-20","","","","",""
"28664231","佛昀企業有限公司","臺東縣臺東市吉林路1段1266號","null","0960514","臺東縣臺東市富岡里吉林路１段１２６６號１樓","233200,060099,433212,481014","02-AUG-20","","","","",""
"28724673","梓園企業股份有限公司","臺東縣關山鎮德高里東庄路31號","50000000","0960529","臺東縣關山鎮德高里東?路３１號","140199,140200,140200,140300","02-AUG-20","","","","",""
"28725498","宏逸有限公司","花蓮縣花蓮市忠義二街15之1號1樓","0","0960530","花蓮縣花蓮市民樂里１５鄰忠義二街１５─１號１樓","433113,434099,,","02-AUG-20","","","","",""
"28751045","老曾祖食品有限公司","花蓮縣新城鄉嘉里村嘉里路116之1號","null","0960706","花蓮縣新城鄉嘉里村０５１鄰嘉里路１１６－１號１樓","472999,472921,474399,472913","02-AUG-20","","","","",""
"28751642","鈺明機械股份有限公司","花蓮縣吉安鄉光華村華南二路2號","10000000","0960709","花蓮縣吉安鄉光華村１鄰華南二路２號","439099,340099,771999,","02-AUG-20","","","","",""
"28772745","櫻東有限公司","花蓮縣吉安鄉稻香村稻香路32號1樓","0","0960808","花蓮縣吉安鄉稻香村０１３鄰稻香路３２號１樓","456213,456113,474199,","02-AUG-20","","","","",""
"28791911","鼎準科技有限公司","花蓮縣鳳林鎮鳳義里鳳鳴一路8巷48號","0","0960910","花蓮縣鳳林鎮鳳義里１鄰鳳鳴一路８巷４８號","234099,461999,,","02-AUG-20","","","","",""
"28802733","綺華養生健康事業有限公司","臺東縣臺東市新生里中興路1段282-1號","null","0961001","臺東縣臺東市新生里中興路１段２８２－１號","193099,457299,472999,476299","02-AUG-20","","","","",""
"28814793","太平洋食府有限公司","花蓮縣新城鄉新城村新興一路88號","0","0961023","花蓮縣新城鄉新城村新興一路８８號","562012,561115,472999,","02-AUG-20","","","","",""
"28819734","山普生物科技有限公司","臺東縣臺東市豐里里中華路四段325號","0","0961031","臺東縣臺東市豐里里中華路四段３２５號","681112,631299,013012,011799","02-AUG-20","","","","",""
"28878894","安樺營造有限公司","臺東縣臺東市新生里仁五街90號1樓","0","0961115","臺東縣臺東市新生里仁五街９０號１樓","429099,431014,410013,481011","02-AUG-20","","","","",""
"28888149","秀姑巒溪實業有限公司","花蓮縣玉里鎮中城里12鄰仁愛路一段53號","0","0961130","花蓮縣玉里鎮中城里仁愛路１段５３號","429099,060014,782000,233200","02-AUG-20","","","","",""
"28895253","南天能量生技股份有限公司","花蓮縣玉里鎮大同路37號","10000000","0961213","花蓮縣玉里鎮中城里大同路３７號","013012,199012,193012,193099","02-AUG-20","","","","",""
"28900306","嘉美事業有限公司","臺東縣臺東市新生里傳廣路445之1號1樓","0","0961220","臺東縣臺東市新生里傳廣路４４５之１號１樓","731011,740999,434011,434012","02-AUG-20","","","","",""
"28911248","豐陽產業科技股份有限公司","臺東縣臺東市中興路3段579巷28號","10000000","0970110","臺東縣臺東市豐年里中興路３段５７９巷２８號","060099,199099,181099,184199","02-AUG-20","","","","",""
"28917708","鴻辰建設有限公司","臺東縣臺東市中心里漢中街162巷40號1樓","null","0970122","臺東縣臺東市中心里漢中街１６２巷４０號１樓","670012,681111,474211,474999","02-AUG-20","","","","",""
"28929090","宏昌益有限公司","花蓮縣吉安鄉仁安村海濱92號","0","0970218","花蓮縣吉安鄉仁安村０２１鄰海濱９２號","234011,461311,,","02-AUG-20","","","","",""
"28934143","大華事業有限公司","花蓮縣新城鄉康樂村加灣3-1號1樓","0","0970229","花蓮縣新城鄉康樂村１３鄰加灣３─１號１樓","472999,454611,472913,472921","02-AUG-20","","","","",""
"28947436","合東建瀝青股份有限公司","花蓮縣壽豐鄉溪口村新站7號","16000000","0970321","花蓮縣壽豐鄉溪口村１０鄰新站街７號","233200,,,","02-AUG-20","","","","",""
"28960747","正鴻石業有限公司","花蓮縣吉安鄉南海二街98-2號1樓","0","0970410","花蓮縣吉安鄉仁安村００６鄰南海二街９８─２號１樓","461311,234011,434011,434099","02-AUG-20","","","","",""
"28969368","味萬田食品股份有限公司","花蓮縣壽豐鄉共和村大同路9-1號","6000000","0970422","花蓮縣壽豐鄉共和村大同路９－１號","083020,083019,089921,454999","02-AUG-20","","","","MIMANTEN,味萬田,","2019-11-22"
"29059319","京都同仁堂國際有限公司","花蓮縣吉安鄉光華村華工六路72巷106號","0","0970912","花蓮縣吉安鄉光華村００３鄰華工六路７２巷１０６號","475299,760999,581311,702099","02-AUG-20","","","","",""
"29091090","微笑人生資訊科技有限公司","臺東縣臺東市民生里中正路430號1樓","0","0970512","臺東縣臺東市民生里中正路４３０號１樓","254999,252299,383099,","02-AUG-20","","","","",""
"29127652","晶美利股份有限公司","花蓮縣吉安鄉仁安村南海七街155號","15000000","0970710","花蓮縣吉安鄉仁安村１６鄰南海七街１５５號","961011,,,","02-AUG-20","","","","",""
"30010574","明達生物科技股份有限公司","花蓮縣新城鄉康樂村精舍街88巷3號","130000000","0600712","花蓮縣新城鄉康樂村精舍街８８巷３號","011999,193099,089511,","02-AUG-20","","","","",""
"31084573","屹華企業股份有限公司","花蓮縣花蓮市民心里美工路65號","15000000","0670621","花蓮縣花蓮市民心里美工路６５號","234011,461516,434099,","02-AUG-20","","","","","2019-11-22"
"33679353","立光建設股份有限公司","花蓮縣新城鄉順安村北三棧49之1號","339500000","0620501","花蓮縣新城鄉順安村北三棧４９─１號","670012,681112,060099,461214","02-AUG-20","","","","",""
"36513594","欣欣水泥企業股份有限公司","花蓮縣花蓮市國聯里16鄰國聯二路95號","930330840","0630906","花蓮縣花蓮市國聯里０１６鄰國聯二路９５號","060099,382112,233300,011799","02-AUG-20","1111","水泥工業","2020-08-26 00:00:00.0","欣欣,","2019-11-22"
"41580707","玉昌工礦股份有限公司","花蓮縣花蓮市國興里介林五街216號","29997000","0550511","花蓮縣花蓮市國興里介林五街２１６號","060099,060016,382111,199099","02-AUG-20","","","","",""
"42560665","予恩鋼鋁業有限公司","花蓮縣吉安鄉勝安村6鄰中原路一段160巷1號1樓","null","1040518","花蓮縣吉安鄉勝安村００６鄰中原路一段１６０巷１號１樓","434013,431011,461511,","02-AUG-20","","","","",""
"42564727","鰻村企業有限公司","臺東縣臺東市建和里建和三街73號","0","1040601","臺東縣臺東市建和里建和三街７３號","032211,082099,454399,472311","02-AUG-20","","","","鰻村,","2019-11-22"
"42567512","香取食品有限公司","花蓮縣吉安鄉福興村福興路9號1樓","0","1040609","花蓮縣吉安鄉福興村０１８鄰福興路９號１樓","083019,454999,,","02-AUG-20","","","","",""
"42569672","嘉盛建材有限公司","花蓮縣新城鄉新城村新興一路1巷12號1樓","0","1040615","花蓮縣新城鄉新城村新興一路１巷１２號１樓","461212,681113,060099,771100","02-AUG-20","","","","",""
"42569814","利貞有限公司","花蓮縣吉安鄉勝安村慈惠五街12號1樓","0","1040615","花蓮縣吉安鄉勝安村００６鄰慈惠五街１２號１樓","461212,439099,481014,771100","02-AUG-20","","","","",""
"42578948","厚里開發事業有限公司","臺東縣臺東市岩灣里岩灣路50巷451號7樓","0","1040713","臺東縣臺東市岩灣里岩灣路５０巷４５１號７樓","454999,457299,670012,433212","02-AUG-20","","","","",""
"42585146","中泰石材有限公司","花蓮縣新城鄉北埔村北埔路101巷20號1樓","0","1040731","花蓮縣新城鄉北埔村０２２鄰北埔路１０１巷２０號１樓","461311,481014,234099,","02-AUG-20","","","","",""
"42585309","亞泰石材有限公司","花蓮縣花蓮市民心里華德街70巷7號1樓","0","1040731","花蓮縣花蓮市民心里０１４鄰華德街７０巷７號１樓","461311,481014,234099,","02-AUG-20","","","","",""
"42586932","春藤食品有限公司","臺東縣臺東市豐樂里大德路1號1樓","0","1040806","臺東縣臺東市豐樂里大德路１號","089199,454999,472999,089499","02-AUG-20","","","","",""
"42587812","永峰吉有限公司","花蓮縣吉安鄉南濱路一段552號","0","1040807","花蓮縣吉安鄉光華村００３鄰南濱路一段５５２號","461999,410099,,","02-AUG-20","","","","",""
"42589831","璞草園農創產業有限公司","臺東縣臺東市豐樂里正氣北路496號","0","1040814","臺東縣臺東市豐樂里正氣北路４９６號","193012,011399,457299,013013","02-AUG-20","","","","璞草園,","2019-11-22"
"42591301","上辰有限公司","花蓮縣花蓮市主和里福建街216巷12號1樓","0","1040820","花蓮縣花蓮市主和里福建街２１６巷１２號１樓","474919,462099,457199,456799","02-AUG-20","","","","",""
"42593949","鳳梨灣有限公司","花蓮縣花蓮市民族里中山路169號1樓","null","1040828","花蓮縣花蓮市民族里中山路１６９號１樓","472921,487113,487912,472913","02-AUG-20","","","","",""
"42594362","花蓮灣有限公司","花蓮縣花蓮市主勤里中正路468號1樓","null","1040831","花蓮縣花蓮市主勤里００１鄰中正路４６８號１樓","472921,487113,487912,472913","02-AUG-20","","","","",""
"42595931","麗池飯包有限公司","花蓮縣花蓮市國安里中山路336號","0","1040904","花蓮縣花蓮市國安里００１鄰中山路３３６號","561112,561115,563111,472913","02-AUG-20","","","","",""
"42596565","洄瀾灣有限公司","花蓮縣花蓮市主信里中華路141號1樓","0","1040907","花蓮縣花蓮市主信里中華路１４１號１樓","472921,487912,472913,456799","02-AUG-20","","","","",""
"42599520","藍圖顧問有限公司","臺東縣臺東市卑南里南一街118巷3號1樓","0","1040917","臺東縣臺東市民生里博愛路２４４號","813000,461999,469999,481014","02-AUG-20","","","","",""
"42600337","微慢城鄉生活顧問有限公司","臺東縣臺東市新生里仁五街65號5樓","null","1040921","臺東縣臺東市新生里仁五街６５號５樓","702012,740999,711113,760912","02-AUG-20","","","","",""
"42602124","花蓮薯道行有限公司","花蓮縣花蓮市主信里中華路145號1樓","0","1040925","花蓮縣花蓮市主信里中華路１４５號１樓","472921,487112,487912,472913","02-AUG-20","","","","",""
"42605327","力群開發有限公司","臺東縣臺東市豐谷里梧州街120巷7號1樓","0","1041008","臺東縣臺東市豐谷里梧州街１２０巷７號１樓","670012,681111,,","02-AUG-20","","","","",""
"42605332","元鋒鋼鐵有限公司","花蓮縣吉安鄉仁里村中山路一段148號1樓","0","1041008","花蓮縣吉安鄉仁里村０３８鄰中山路一段１４８號１樓","461516,254412,,","02-AUG-20","","","","",""
"42609359","惇心有限公司","花蓮縣花蓮市華德街42巷8號","0","1041021","花蓮縣花蓮市民心里０１４鄰華德街４２巷８號","461999,234099,439099,434015","02-AUG-20","","","","",""
"42660469","親水軒有限公司","臺東縣關山鎮里壠里和平路43號1樓","0","1040827","臺東縣關山鎮里?里和平路４３號１樓","454914,454915,454999,","02-AUG-20","","","","",""
"42672599","羅森有限公司","花蓮縣花蓮市主權里仁和街30巷46號1樓","0","1041104","花蓮縣花蓮市主權里００５鄰仁和街３０巷４６號１樓","740999,130311,932414,473199","02-AUG-20","","","","",""
"42743308","廣盛堂有限公司","花蓮縣玉里鎮國武里中山路2段82號","0","1041104","花蓮縣玉里鎮國武里０２１鄰中山路二段８２號","089499,089199,454999,454700","02-AUG-20","","","","GUANG SHENG TANG,廣盛堂,","2019-11-22"
"42747992","東峰綠能科技有限公司","花蓮縣新城鄉嘉里村嘉里路79號1樓","null","1041117","花蓮縣新城鄉嘉里村嘉里路７９號１樓","381114,370000,381111,381211","02-AUG-20","","","","",""
"42749648","輔奕有限公司","臺東縣臺東市自強里武昌街29號1樓","0","1041123","臺東縣臺東市自強里武昌街２９號１樓","084011,454512,454999,471999","02-AUG-20","","","","",""
"42753038","順吉管理顧問有限公司","花蓮縣花蓮市主計里廣東街167號1樓","0","1041202","花蓮縣花蓮市主計里廣東街１６７號１樓","681112,339919,485217,","02-AUG-20","","","","",""
"42754085","義想空間休閒事業有限公司","花蓮縣花蓮市民德里民德四街35號1樓","null","1041207","花蓮縣花蓮市民德里民德四街３５號１樓","561115,472999,,","02-AUG-20","","","","",""
"42758337","海岸散步休閒事業有限公司","花蓮縣花蓮市主和里廣東街65號1樓","null","1041221","花蓮縣花蓮市主和里廣東街６５號１樓","561111,561115,472999,","02-AUG-20","","","","",""
"42762819","東義企業有限公司","臺東縣臺東市豐樂里大業路132巷7號","0","1050104","臺東縣臺東市豐樂里大業路１３２巷７號","254999,461999,481014,241315","02-AUG-20","","","","",""
"42763824","賽斯村股份有限公司","花蓮縣鳳林鎮鳳義里鳳凰路300號","250000","1050106","花蓮縣鳳林鎮鳳義里００９鄰鳳鳴一路５３─１號１樓","011400,011911,011799,011500","02-AUG-20","","","","",""
"42764387","翊成石業有限公司","花蓮縣吉安鄉光華村3鄰華南二路5號","0","1050108","花蓮縣吉安鄉光華村００３鄰華南二路５號","234011,461311,481014,","02-AUG-20","","","","",""
"42764767","淞吉貿易有限公司","花蓮縣瑞穗鄉瑞穗村中正北路一段253號1樓","0","1050108","花蓮縣瑞穗鄉瑞穗村０１７鄰中正北路１段２５３號１樓","464317,464319,461599,340099","02-AUG-20","","","","",""
"42764773","阿色紀有限公司","花蓮縣吉安鄉北昌村建國路336號1樓","0","1050108","花蓮縣吉安鄉北昌村建國路３３６號１樓","591111,731013,,","02-AUG-20","","","","",""
"42765858","拓昇股份有限公司","臺東縣臺東市豐樂里1鄰大孝路76號","29937000","1050113","臺東縣臺東市豐樂里大孝路７６號","454400,472999,454999,081216","02-AUG-20","","","","",""
"42770000","琪軒有限公司","臺東縣臺東市民生里浙江路102號1樓","null","1050126","臺東縣臺東市民生里浙江路１０２號１樓","473299,471999,475299,820212","02-AUG-20","","","","",""
"42770780","家洋創意有限公司","臺東縣池上鄉中華路57號","0","1050128","臺東縣池上鄉福文村中華路５７號","011100,011911,013013,011399","02-AUG-20","","","","",""
"42771330","信浤工程有限公司","臺東縣臺東市岩灣里興盛路313巷16弄10號","null","1050129","臺東縣臺東市岩灣里興盛路３１３巷１６弄１０號","439099,431099,410099,422018","02-AUG-20","","","","",""
"42772268","都藜氏有限公司","臺東縣達仁鄉土坂村土坂70-1號","null","1050202","臺東縣達仁鄉土?村土?路７０─１號","472925,472924,089199,","02-AUG-20","","","","",""
"42773409","合潁酒業股份有限公司","花蓮縣花蓮市民勤里中美三街66號2樓之5","300000","1050204","花蓮縣花蓮市民勤里０２１鄰中美三街６６號２樓之５","472913,,,","02-AUG-20","","","","",""
"42780936","花蓮廟口紅茶有限公司","花蓮縣花蓮市主義里9鄰成功街218號","null","1050310","花蓮縣花蓮市主義里９鄰成功街２１８號","563111,561111,,","02-AUG-20","","","","",""
"42782358","群煥有限公司","花蓮縣吉安鄉北安街160巷5號","null","1050315","花蓮縣吉安鄉永安村０２９鄰北安街１６０巷５號","461311,,,","02-AUG-20","","","","",""
"42783173","柏勒特音響燈光設計有限公司","臺東縣臺東市豐榮里文心街17巷13號3樓","0","1050317","臺東縣臺東市豐榮里文心街１７巷１３號３樓","702099,760999,620199,740999","02-AUG-20","","","","",""
"42784095","酋長鳳梨有限公司","花蓮縣瑞穗鄉富興村8鄰連興路72號1樓","null","1050321","花蓮縣瑞穗鄉富興村００８鄰連興路７２號","454999,454700,454112,487112","02-AUG-20","","","","",""
"42785221","綠石環保資源股份有限公司","臺東縣臺東市豐年里中興路4段133巷9弄81號","60000000","1050323","臺東縣臺東市豐田里中興路四段１３３巷９弄８１號","060099,140200,461400,220111","02-AUG-20","","","","",""
"42790097","皓大有限公司","花蓮縣花蓮市中和街238號1樓","0","1070205","花蓮縣花蓮市主力里０２０鄰中和街２３８號１樓","461999,,,","02-AUG-20","","","","",""
"42940461","東圃企業股份有限公司","花蓮縣花蓮市民有里11鄰北濱街65號","20000000","1070212","花蓮縣花蓮市民有里０１１鄰北濱街６５號","060014,381111,381115,381114","02-AUG-20","","","","",""
"42941412","頂崴股份有限公司","臺東縣蘭嶼鄉椰油村椰油路1之2號","4000000","1070221","臺東縣蘭嶼鄉椰油村椰油路１－２號","060099,060014,233200,233300","02-AUG-20","","","","",""
"42943586","喬旺石業有限公司","花蓮縣吉安鄉北昌村自立路二段73號1樓","0","1070308","花蓮縣吉安鄉北昌村００１鄰自立路二段７３號１樓","234011,461311,681112,472913","02-AUG-20","","","","",""
"42943609","雅奎拉生技股份有限公司","花蓮縣光復鄉大安村中正路一段114巷1號1樓","6000000","1070308","花蓮縣光復鄉大安村中正路一段１１４巷１號１樓","721000,011399,453999,471999","02-AUG-20","","","","",""
"42945297","節點共創有限公司","花蓮縣花蓮市國治里9鄰節約街37號2樓","0","1070312","花蓮縣花蓮市國治里９鄰節約街３７號２樓","903015,820212,740999,702099","02-AUG-20","","","","",""
"42946330","禾沂國際有限公司","臺東縣臺東市民生里中正路430號1樓","0","1070316","臺東縣臺東市民生里中正路４３０號１樓","472915,472999,472914,454811","02-AUG-20","","","","",""
"42947555","玩豆有限公司","花蓮縣光復鄉大興村民權街60號1樓","0","1070321","花蓮縣光復鄉大興村民權街６０號１樓","472918,454812,563111,859999","02-AUG-20","","","","",""
"42950071","鐵冠有限公司","臺東縣臺東市豐田里11鄰中興路五段79號","0","1070330","臺東縣臺東市豐田里中興路五段７９號","252100,252211,252299,259100","02-AUG-20","","","","",""
"42951662","和平再生能源股份有限公司","花蓮縣秀林鄉和平村和工二路7號","1000000","1070409","花蓮縣秀林鄉和平村和工二路７號","281099,289099,340015,340099","02-AUG-20","","","","",""
